Node,Mutants,Unique Tests,Tests
X758,{'16649'},"{10016, 11105, 4821, 10609}","{10016, 11105, 10609, 4821, 12374}"
X759,{'79951'},"{4163, 4292, 10061, 8529, 5526, 10326, 28634, 30557, 11105, 8673, 22307, 23014, 29418, 10415, 7030, 25463, 13369, 6778, 27710}","{4163, 4292, 10061, 8529, 5526, 12374, 10326, 28634, 30557, 11105, 8673, 22307, 23014, 29418, 10415, 7030, 25463, 13369, 6778, 27710}"
X75b,{'42731'},"{6342, 19274, 30157, 15825, 26837, 29339, 29788, 796, 19422, 2593, 41, 20973, 8430, 19440, 31408, 13369, 41791}","{6342, 19274, 30157, 15825, 26837, 29339, 29788, 796, 19422, 2593, 41, 20973, 8430, 19440, 31408, 13369, 41791}"
X75c,{'408'},{43334},{43334}
X760,"{'53092', '53099', '53096', '53093', '53100', '53103', '53090', '53102'}","{22368, 13851, 1773, 42759}","{22368, 13851, 1773, 42759}"
X761,{'46064'},"{8229, 23211, 24533, 686}","{8229, 23211, 24533, 686}"
X762,{'58367'},"{17248, 5417, 31408, 948, 26837, 25, 29339, 7548}","{17248, 3073, 24038, 5417, 31408, 948, 26837, 25, 29339, 7548}"
X765,{'60233'},"{17248, 28810, 8430, 13076, 17497, 15548}","{17497, 17248, 41, 28810, 30157, 8430, 29788, 31408, 15825, 13076, 26837, 13369, 29339, 15548}"
X766,"{'8208', '8205', '46516'}","{36354, 6146, 1254, 32264, 33160, 6376, 8430, 5104, 28634, 379}","{36354, 6146, 1254, 32264, 33160, 6376, 8430, 5104, 12374, 28634, 379}"
X768,{'35770'},"{8000, 1970, 10771, 24659, 6203}","{8000, 1970, 24659, 10771, 6203, 267}"
X769,{'45372'},"{17248, 2593, 2, 33160, 3881, 19440, 25906, 15098}","{17248, 2593, 2, 33160, 3881, 19440, 25906, 15098}"
X76b,"{'51195', '51192'}","{10177, 22307, 24533}","{8000, 10177, 36354, 27911, 24014, 31887, 21009, 24533, 12374, 33303, 28634, 33119, 22307, 41, 19440, 25906, 7028, 21112, 24377, 27710, 41791}"
X76c,{'48007'},"{17248, 31408, 14439, 26837, 12071, 254}","{17248, 31408, 14439, 26837, 12071, 254}"
X76d,{'10123'},"{15744, 3504, 2516, 8796, 26605}","{15744, 3504, 2516, 8796, 26605}"
X76e,{'24591'},"{17408, 45042, 20523, 11988}","{17408, 45042, 20523, 11988}"
X76f,{'68549'},"{13257, 12921, 12203, 254}","{13257, 12921, 12203, 254}"
X776,{'55464'},{7343},"{11396, 19718, 26630, 27911, 11, 31887, 18833, 21009, 37779, 29339, 43037, 43810, 29478, 1448, 39593, 36523, 7343, 31408, 14129, 43953, 21299, 34996, 7990, 3511, 13369, 23482, 4411, 24764, 34107, 9146, 41791, 27710, 4933, 5066, 30157, 24014, 31952, 15825, 26837, 36826, 34524, 18016, 39012, 23014, 8427, 20973, 45041, 36852, 43894, 25463, 8703}"
X777,{'55690'},"{7425, 2594, 6184, 6920, 13418, 6763, 15825, 7633, 8947}","{7425, 2594, 6184, 6920, 13418, 6763, 15825, 7633, 8947}"
X778,{'13536'},"{31408, 12067, 21779, 31703, 29339, 237}","{31408, 12067, 21779, 31703, 29339, 237}"
X77c,{'70338'},"{3139, 4934, 43511, 23546, 796, 19486}","{3139, 11396, 4934, 8524, 8849, 31767, 796, 2398, 19486, 9442, 23014, 45041, 5684, 43511, 23546, 7167}"
X77e,"{'67150', '67148'}","{2469, 4533, 56, 9146, 6607}","{2469, 4533, 56, 9146, 6607}"
X77f,{'70411'},"{9441, 36852, 4151, 183, 8427, 9053, 1279}","{9441, 36852, 4151, 183, 8427, 9053, 1279}"
X781,{'76644'},{15825},"{10177, 32264, 44362, 15825, 26837, 41881, 28634, 29339, 11105, 226, 1254, 5104, 31408, 43894, 25463, 13369, 3070}"
X782,{'5679'},"{36354, 27911, 32264, 33160, 391, 10250, 31887, 18833, 10001, 1554, 8849, 33303, 43810, 40359, 1448, 39593, 36523, 2988, 7983, 111, 20973, 1458, 21299, 34107, 8000, 22467, 4806, 38218, 13259, 31952, 24659, 4182, 12374, 36826, 28634, 29788, 3677, 33119, 5602, 7267, 22501, 23014, 29418, 11245, 46573, 26479, 19952, 45041, 5104, 4723, 7028, 25463, 43894, 43511, 21112}","{36354, 27911, 32264, 33160, 391, 10250, 31887, 18833, 10001, 1554, 8849, 33303, 43810, 40359, 1448, 39593, 36523, 2988, 7983, 111, 20973, 1458, 21299, 34107, 8000, 22467, 4806, 38218, 13259, 31952, 24659, 4182, 12374, 36826, 28634, 29788, 3677, 33119, 5602, 7267, 22501, 23014, 29418, 11245, 46573, 26479, 19952, 45041, 5104, 4723, 7028, 25463, 43894, 43511, 21112}"
X783,{'41600'},"{19351, 13299, 3635, 23335, 167, 5069, 10510}","{19351, 13299, 3635, 23335, 167, 5069, 10510}"
X784,"{'69355', '69375'}",{3267},"{3267, 10115, 9733, 19718, 3079, 19274, 5772, 3343, 31767, 43930, 796, 19422, 10337, 6504, 5684, 32888}"
X78a,"{'15301', '15302'}","{16618, 24764}","{4819, 7337, 16618, 24764, 6925}"
X78c,{'53091'},"{18855, 19285, 28133, 42759}","{18855, 19285, 28133, 42759}"
X78d,{'2686'},"{29478, 21299, 34996, 5464, 24764, 8703}","{4933, 26630, 24014, 21009, 2455, 88, 5464, 43037, 18016, 10851, 29478, 230, 1448, 40, 8427, 20973, 25463, 14129, 21299, 34996, 36852, 3511, 23482, 123, 24764, 8703}"
X791,{'38190'},{28463},"{18715, 267, 28463}"
X793,{'63382'},"{10851, 7343}","{36354, 26630, 19718, 32264, 27911, 11, 21009, 33303, 19486, 43810, 22307, 29478, 7983, 14129, 25906, 21299, 13369, 4411, 34107, 27710, 41791, 8000, 4933, 9544, 44362, 38218, 24659, 4182, 12374, 3677, 30557, 33119, 18016, 11105, 10851, 39012, 26479, 4723, 42357, 43894, 25463, 21112, 11396, 16008, 33160, 31887, 18833, 37779, 29339, 40359, 1448, 39593, 36523, 7343, 31408, 43953, 1458, 34996, 3511, 23482, 24764, 6847, 3009, 22467, 5066, 13259, 30157, 24014, 31952, 15825, 26837, 24533, 30426, 36826, 34524, 28634, 5602, 22501, 23014, 29418, 8427, 11245, 46573, 20973, 19952, 34800, 45041, 5104, 19440, 43511, 23546}"
X796,"{'16318', '16319'}","{24014, 31887, 31952, 21009, 45041, 21299, 13369, 34107, 30557}","{3009, 770, 6, 5069, 24014, 31887, 31952, 21009, 24533, 12374, 28634, 29788, 30557, 9053, 11105, 43810, 22307, 3686, 29418, 45041, 21299, 7030, 13369, 34107, 6847}"
X798,{'56830'},"{15688, 7606}","{15688, 7606}"
X79a,"{'58702', '59406'}","{21529, 1362, 21364, 29439}","{21529, 1362, 21364, 29439}"
X79b,"{'36650', '36649', '36645', '36646', '40671'}","{15236, 5222, 39593, 3049, 30157, 624, 23795, 6614, 7003, 7068}","{15236, 5222, 39593, 3049, 30157, 624, 23795, 6614, 7003, 7068}"
X79d,{'68555'},"{31505, 14338, 21330, 15702, 16701}","{31505, 14338, 21330, 15702, 16701}"
X79e,{'81201'},"{19026, 32979, 10038, 13208, 19582}","{19026, 32979, 10038, 13208, 19582}"
X7a5,{'48006'},"{17248, 26274, 14439, 31408, 26837, 6364}","{17248, 31408, 26274, 6364, 26837, 14439, 252}"
X7a6,{'35263'},{16843},"{36354, 32264, 33160, 17928, 12041, 31887, 13076, 29339, 43810, 22307, 41, 36523, 31408, 43953, 24377, 13369, 27710, 38218, 44362, 16843, 15825, 17234, 24533, 12374, 26837, 17497, 28634, 30557, 1254, 29418, 5490, 42357, 43894, 25463, 21112}"
X7ab,{'71051'},{20823},"{11396, 26630, 27911, 16008, 11, 31887, 18833, 21009, 31767, 33303, 43930, 29339, 796, 19486, 40359, 31408, 14129, 1458, 21299, 43953, 25906, 13369, 27710, 41791, 8000, 22467, 19274, 24014, 31952, 15825, 26837, 4182, 20823, 12374, 30426, 36826, 34524, 3677, 33119, 39012, 22501, 23014, 46573, 26479, 45041, 4723, 7028, 42357, 43894, 43511, 21112, 23546}"
X7ac,{'68935'},"{14529, 16548, 16132, 14631, 11659, 14892, 14614, 19930}","{14529, 16548, 16132, 14631, 11659, 14892, 14614, 19930}"
X7ad,{'62532'},"{28634, 300, 18586, 3163, 2604, 926, 14015}","{28634, 300, 18586, 3163, 2604, 926, 14015}"
X7af,"{'48426', '16198', '50557'}","{14529, 16548, 16132, 17928, 17064, 45041, 14001, 19930}","{14529, 16548, 16132, 17928, 17064, 267, 45041, 14001, 19930}"
X7b1,{'41010'},{15600},"{15600, 169, 16468}"
X7b3,{'64712'},"{8000, 36354, 4933, 19718, 6, 32264, 33160, 10438, 1554, 4182, 33303, 28634, 33119, 40359, 20973, 26479, 5104, 14129, 25906, 4411, 19440, 7028, 21112, 24377, 34107}","{8000, 36354, 4933, 19718, 6, 32264, 33160, 10438, 1554, 4182, 33303, 12374, 28634, 33119, 40359, 20973, 26479, 5104, 14129, 25906, 4411, 19440, 7028, 21112, 24377, 34107}"
X7b6,"{'42727', '36007'}",{35740},{35740}
X7b7,{'35913'},{16706},{16706}
X7b9,{'41186'},{17234},"{3139, 27911, 32264, 33160, 17928, 12041, 38218, 31887, 15825, 17234, 8787, 24533, 12374, 33303, 20823, 26837, 28634, 29339, 5467, 19807, 19040, 43810, 22307, 1254, 41, 36523, 31408, 25463, 13369, 27710}"
X7ba,{'82210'},"{27265, 14439, 292, 42357, 11335, 18478, 11294}","{27265, 14439, 292, 42357, 11335, 18478, 11294}"
X7bb,"{'51245', '64981', '82044', '58472', '19156', '57508', '52611'}","{20977, 17410, 17370, 35710, 35722, 16958, 22302}","{20977, 17410, 17370, 35710, 35722, 16958, 22302}"
X7bf,{'14512'},"{10177, 2083, 1254, 27911, 32264, 44362, 26605, 5104, 15825, 948, 43894, 41881, 28634}","{10177, 27911, 32264, 44362, 15825, 12374, 41881, 28634, 29339, 226, 2083, 1254, 26605, 31408, 5104, 948, 43894, 25463, 13369}"
X7c3,{'80500'},"{46624, 28513, 36354, 2593, 16358, 26324, 36372, 9108, 7962}","{46624, 28513, 36354, 2593, 16358, 9639, 6376, 26324, 36372, 12374, 9108, 7962, 15679}"
X7c7,{'60380'},"{3872, 81, 22307, 9639}","{3872, 81, 22307, 12374, 9639}"
X7c8,{'10914'},"{17248, 5130, 31408, 15825, 25906, 26837, 17497, 29339}","{17248, 11651, 5130, 31408, 15825, 25906, 274, 26837, 17497, 29339}"
X7c9,{'41623'},"{43689, 16618, 23068, 41037}","{12041, 44362, 38029, 41037, 271, 15825, 17234, 26324, 16468, 26837, 17497, 36826, 29339, 23068, 11099, 17248, 28513, 39012, 15076, 16358, 43689, 41, 16618, 34734, 31408, 34107, 27710}"
X7cc,{'60006'},"{226, 39012, 37605, 28810, 39054, 271, 31408, 15825, 13076, 42357, 948, 13369, 29339}","{226, 39012, 37605, 12041, 28810, 39054, 271, 31408, 15825, 13076, 42357, 26837, 948, 13369, 29339}"
X7cd,{'62179'},"{8992, 11105, 36354, 43511, 2531, 1605, 4806, 14129, 630, 3511, 21112, 10778, 6076, 9662, 2719}","{8992, 11105, 36354, 43511, 2531, 1605, 4806, 14129, 630, 3511, 21112, 10778, 6076, 9662, 2719}"
X7ce,{'29258'},"{37605, 17928, 28810, 39054, 13076, 15260}","{3009, 17928, 2185, 28810, 39054, 15825, 13076, 26837, 12374, 28634, 29339, 15260, 226, 22307, 37605, 29478, 29418, 31408, 9840, 45041, 21112, 13369, 24764, 27710}"
X7cf,{'52649'},"{20942, 17854}","{267, 17854, 20942}"
X7d1,{'60004'},"{15548, 1732, 8628, 8222, 4540, 8430}","{15548, 1732, 8628, 8222, 4540, 8430}"
X7d5,{'32627'},{43250},{43250}
X7d6,{'67724'},{15713},{15713}
X7d7,{'48962'},"{18513, 17251, 21046, 18233}","{18513, 17251, 21046, 18233}"
X7d8,{'6775'},"{13761, 15907, 15611, 12156, 18477}","{13761, 15907, 15611, 12156, 18477}"
X7d9,{'43013'},"{17248, 26605, 15825, 20823, 17497}","{10177, 33160, 15825, 13076, 26837, 20823, 17497, 28634, 29339, 5593, 17248, 22307, 41, 26605, 31408, 19440, 25906, 43894, 5111, 13369, 27710}"
X7da,{'49565'},"{28150, 36325, 34014, 14807}","{28150, 36325, 34014, 14807}"
X7db,{'39867'},"{19041, 24014, 21009, 18065, 15633, 16468, 29236}","{27911, 17928, 24014, 21009, 15633, 18065, 16468, 274, 7130, 19807, 19041, 9840, 21299, 29236, 32888, 7674}"
X7de,"{'76598', '76599'}","{27110, 2984, 7916, 1941, 28634, 29788}","{252, 1941, 27110, 2984, 28634, 7916, 29788}"
X7df,{'52164'},"{3808, 14593, 11099, 1346, 43689, 4346, 41037, 38029, 206, 7571, 3540, 3639, 36826, 34107}","{3808, 14593, 11099, 1346, 43689, 4346, 41037, 38029, 206, 7571, 3540, 3639, 36826, 34107}"
X7e1,{'25405'},"{43810, 33160, 17928, 38218, 16843, 36523, 24014, 31408, 17234, 25463, 17497, 29339, 19486, 41791}","{33160, 17928, 12041, 11, 38218, 16843, 24014, 21009, 17234, 26837, 17497, 29339, 34524, 19486, 43810, 39012, 36523, 31408, 25463, 41791}"
X7e5,{'80736'},"{27911, 27917, 24014, 18065, 4182, 41881, 17497, 28634, 19807, 17248, 15679, 23014, 33512, 26605, 42357, 43894, 24377, 27710, 41791}","{27911, 12041, 11, 27917, 24014, 21009, 18065, 15825, 26837, 4182, 12374, 41881, 17497, 29339, 28634, 34524, 19807, 17248, 34212, 15679, 39012, 23014, 24038, 33512, 26605, 31408, 42357, 43894, 24377, 27710, 41791}"
X7e9,{'60357'},"{36354, 2083, 27911, 26605, 31887, 948, 21112, 27710}","{10177, 36354, 27911, 32264, 44362, 31887, 15825, 26837, 12374, 41881, 29339, 226, 2083, 1254, 26605, 31408, 5104, 948, 43894, 25463, 21112, 13369, 27710}"
X7eb,{'4399'},"{17410, 21283, 35683, 28663, 20907}","{17410, 21283, 35683, 28663, 20907}"
X7ed,{'27260'},"{22912, 10450, 16018, 6932, 23014, 10605}","{22912, 10450, 16018, 6932, 23014, 10605}"
X7f3,{'63459'},"{22912, 14595, 24772, 28810, 25931, 7565, 14287, 45041, 18065, 16498, 14001, 2962, 27710, 17151}","{22912, 14595, 24772, 28810, 25931, 7565, 14287, 45041, 18065, 16498, 14001, 2962, 27710, 17151}"
X7f4,"{'31333', '64724'}",{3139},"{36354, 26630, 27911, 32264, 33160, 31887, 18833, 33303, 41881, 29339, 22307, 29478, 40359, 36523, 31408, 43953, 25906, 24377, 13369, 24764, 27710, 8000, 10177, 3139, 44362, 38218, 24014, 31952, 15825, 24533, 4182, 12374, 26837, 36826, 28634, 30557, 33119, 226, 23014, 1254, 29418, 26479, 5104, 19440, 7028, 42357, 43894, 25463, 21112}"
X7f7,"{'43083', '34107', '34102', '43084', '34108'}","{19952, 14439, 859, 20973, 254, 41791}","{19952, 14439, 859, 20973, 254, 41791}"
X7f9,"{'7780', '7783', '7782'}",{13108},"{4249, 7814, 12041, 1455, 948, 13108, 24377, 7100, 2141, 27710}"
X7fb,{'78138'},"{2185, 34996, 670, 4479}","{34996, 2185, 267, 670, 4479}"
X7ff,{'12531'},"{26630, 267, 31887, 21009, 29339, 43037, 29478, 40, 39593, 31408, 14129, 21299, 34996, 13369, 34107, 4411, 24764, 27710, 41791, 4933, 5066, 30157, 24014, 15825, 26837, 88, 18016, 10851, 230, 20973, 45041, 36852, 25463, 123, 1406}","{26630, 267, 31887, 21009, 29339, 43037, 29478, 40, 39593, 31408, 14129, 21299, 34996, 13369, 34107, 4411, 24764, 27710, 41791, 4933, 5066, 30157, 24014, 15825, 26837, 88, 18016, 10851, 230, 20973, 45041, 36852, 25463, 123, 1406}"
X801,{'10564'},"{28469, 280, 38122, 29784, 28620}","{28469, 280, 38122, 29784, 28620}"
X803,{'27786'},"{15633, 16018}","{4228, 19718, 27911, 17928, 28810, 11, 38029, 31887, 18833, 15633, 18065, 13076, 16018, 15825, 26837, 17497, 36826, 29339, 34524, 17248, 39012, 23014, 36523, 31408, 43953, 45041, 29236, 43894, 13369, 27710, 15679}"
X805,{'48591'},"{26605, 10061, 27110}","{32264, 33160, 31887, 29339, 43810, 22307, 40359, 41, 36523, 31408, 25906, 13369, 27710, 3009, 3139, 38218, 10061, 15825, 24533, 4182, 12374, 26837, 28634, 33119, 11105, 27110, 23014, 29418, 26605, 26479, 5104, 19440, 5111, 7028, 43894, 25463, 21112}"
X806,{'17521'},"{37883, 23068}","{11651, 274, 37883, 23068}"
X809,{'5059'},"{16872, 36354, 21112, 10246}","{46624, 1431, 36354, 26630, 23335, 16872, 13257, 10246, 81, 17234, 13299, 13108, 12343, 19351, 21112}"
X80a,{'63747'},"{18016, 43037, 25463}","{18016, 9441, 274, 43037, 25463, 8427, 9053}"
X811,{'17504'},"{14400, 43689, 41037}","{14400, 12041, 44362, 38029, 41037, 271, 15825, 17234, 26324, 16468, 26837, 17497, 36826, 29339, 11099, 27356, 17248, 28513, 34212, 39012, 15076, 16358, 43689, 41, 16618, 34734, 31408, 34107, 27710}"
X813,"{'57573', '57571'}",{21597},{21597}
X815,"{'28887', '61299'}",{8992},"{36354, 22467, 27911, 16008, 8204, 24014, 31887, 21009, 10001, 8339, 33303, 3677, 2719, 8992, 33119, 8673, 10215, 20973, 19440, 25906, 4723, 7028, 21112, 24377, 23546, 27710, 41791}"
X817,{'46374'},"{3786, 6860, 19952, 14129, 1976}","{19952, 14129, 1085, 1976, 3786, 6860, 7181}"
X81a,{'41188'},"{8160, 3139, 8229, 33160, 205, 686, 5104, 24533, 10326, 28634, 5467}","{8160, 3139, 8229, 33160, 205, 686, 5104, 24533, 12374, 10326, 28634, 5467}"
X81b,{'32570'},"{3139, 836, 27911, 32264, 33160, 15825, 1554, 277, 26837, 33303, 4182, 6364, 33119, 19040, 8229, 1254, 40359, 26479, 5104, 19440, 7028, 21112}","{3139, 836, 27911, 32264, 33160, 15825, 1554, 277, 26837, 33303, 4182, 6364, 33119, 19040, 8229, 1254, 40359, 26479, 5104, 19440, 7028, 21112}"
X81d,{'2317'},"{15812, 15450, 20999, 12395, 16460, 28344, 16314, 11037}","{15812, 15450, 20999, 12395, 16460, 28344, 16314, 11037}"
X81f,{'39589'},{26605},"{36354, 33160, 11, 31887, 21009, 41881, 29339, 19486, 43810, 22307, 40359, 36523, 31408, 43953, 25906, 24377, 13369, 27710, 41791, 3009, 44362, 38218, 24014, 15825, 24533, 12374, 26837, 28634, 34524, 30557, 11105, 39012, 23014, 29418, 26605, 19440, 42357, 43894, 25463}"
X823,{'53394'},"{20977, 17410, 32035, 16958, 35722, 22302}","{20977, 17410, 32035, 16958, 35722, 22302}"
X825,{'36803'},"{12664, 9808, 6487}","{12664, 9808, 6487}"
X826,{'62631'},{21112},"{10213, 15494, 5325, 17583, 18673, 10546, 4920, 21112, 20924}"
X829,"{'67924', '70708'}","{28176, 15275}","{28176, 15275}"
X82b,{'26073'},"{8000, 10177, 22307, 2083, 40, 5579, 26605, 7667, 24533, 12374, 7030, 28634}","{8000, 10177, 22307, 2083, 40, 5579, 26605, 7667, 24533, 12374, 7030, 28634}"
X82c,{'69280'},"{20655, 28107, 19939, 20971}","{20655, 28107, 19939, 20971}"
X82d,{'2339'},{26739},{26739}
X82e,{'81629'},"{28225, 26380, 24606}","{28225, 26380, 24606}"
X82f,{'70024'},"{39012, 1448, 44362, 38218, 11245, 34734, 206, 31408, 26837, 375, 36826, 34107, 29339}","{39012, 1448, 44362, 38218, 11245, 34734, 206, 31408, 26837, 375, 36826, 34107, 29339}"
X831,{'8565'},"{4933, 26630, 28810, 20940, 14129, 34107, 8054, 4984, 4411, 5112}","{4933, 26630, 28810, 20940, 14129, 34107, 8054, 4984, 4411, 5112}"
X833,{'47422'},"{11440, 7571, 4149, 4534, 16618, 23068, 41037}","{11440, 7571, 4149, 4534, 16618, 23068, 41037}"
X836,{'26568'},"{15825, 12130, 6931, 26837, 11797, 26605}","{15825, 12130, 6931, 26837, 11797, 26605}"
X837,{'42414'},"{14595, 16548, 17928, 24014, 11374, 21009, 14001, 217, 16218}","{14595, 16548, 17928, 24014, 11374, 21009, 14001, 217, 16218}"
X838,"{'44937', '52412'}","{20907, 28638}","{20907, 28638}"
X83a,{'20660'},"{2083, 37605, 26605, 17234, 13076}","{10177, 17928, 28810, 44362, 38218, 18833, 15825, 17234, 13076, 24533, 4182, 12374, 26837, 41881, 28634, 29339, 226, 22307, 2083, 37605, 23014, 40359, 26605, 31408, 43894, 25463, 13369}"
X83b,{'64747'},"{8000, 10402, 27110, 9639, 168, 10250, 5835, 1970, 9689, 28634, 1085}","{8000, 10402, 27110, 9639, 168, 10250, 5835, 1970, 12374, 9689, 28634, 1085}"
X83c,{'19632'},"{10992, 14982}","{10992, 14982}"
X83d,{'64722'},{18065},"{36354, 33160, 17928, 31887, 18065, 13076, 41881, 29339, 22307, 40359, 36523, 31408, 25906, 1076, 184, 24377, 13369, 27710, 10177, 38218, 44362, 16843, 15825, 17234, 8529, 24533, 12374, 20823, 26837, 17497, 28634, 6364, 30557, 19807, 23014, 29418, 26605, 19440, 5111, 7028, 42357, 43894, 25463, 21112}"
X83e,{'68046'},"{18065, 17029, 16918, 16603, 17485, 17086, 17151}","{18065, 17029, 16918, 16603, 17485, 17086, 17151}"
X83f,{'74292'},{29283},{29283}
X843,{'50027'},"{10177, 2083, 8394, 26605, 31408, 15825, 6067, 26837, 17497, 7741}","{10177, 2083, 8394, 26605, 31408, 15825, 6067, 26837, 17497, 252, 7741}"
X845,"{'45005', '39928'}",{23270},{23270}
X846,{'62448'},"{13076, 26605}","{12041, 30157, 31887, 15825, 13076, 26837, 12374, 28634, 29339, 226, 26605, 31408, 25906, 948, 43894, 24377, 13369}"
X84c,"{'5940', '79425'}","{29152, 26780, 26966}","{29152, 26780, 26966}"
X84d,{'12647'},"{770, 23014, 28810, 16843, 10860, 5069, 31952, 6932, 43894, 56}","{770, 23014, 28810, 16843, 10860, 5069, 31952, 6932, 43894, 56}"
X84e,{'32580'},"{32020, 1241, 27258, 15116, 9565}","{32020, 1241, 27258, 15116, 9565}"
X850,{'81641'},"{41017, 40667, 11923, 20317}","{41017, 40667, 11923, 20317}"
X851,{'59119'},"{31505, 14338, 14660, 15702, 14824, 16701, 27679}","{31505, 14338, 14660, 15702, 14824, 16701, 27679}"
X853,{'68656'},"{11396, 4806, 26630, 31887, 31952, 15825, 1458, 26837, 10778, 27710}","{11396, 4806, 26630, 31887, 31952, 15825, 1458, 26837, 10778, 27710}"
X854,{'26442'},"{12483, 11555, 4619, 27634, 9778, 36244, 28344, 12767}","{12483, 11555, 35946, 4619, 27634, 9778, 36244, 28344, 12767}"
X855,{'62534'},"{3009, 44362, 11, 15825, 26837, 4182, 12374, 41881, 28634, 29339, 34524, 30557, 11105, 43810, 22307, 39012, 23014, 40359, 29418, 36523, 26605, 31408, 42357, 43894, 25463, 13369}","{3009, 44362, 11, 15825, 26837, 4182, 12374, 41881, 28634, 29339, 34524, 30557, 11105, 43810, 22307, 39012, 23014, 40359, 29418, 36523, 26605, 31408, 42357, 43894, 25463, 13369}"
X856,"{'6924', '3767', '21533', '21534', '6923', '3770'}","{11105, 770, 7399, 26837, 215, 28634}","{11105, 770, 28634, 26837, 12374, 7399, 215}"
X857,{'17479'},"{7072, 26274, 66, 948, 7030, 5835, 5069}","{7072, 26274, 66, 948, 7030, 5835, 5069}"
X858,{'56642'},{30501},{30501}
X859,{'71271'},{16548},"{16548, 6342, 31952, 3729, 2838, 5561, 19930, 34107, 6109}"
X85a,{'24474'},"{11776, 10479, 31847, 36887}","{11776, 10479, 31847, 36887}"
X85c,{'79871'},"{17248, 27265, 16387, 15911, 40044, 14254, 14961, 14449, 28634, 5693, 15391}","{17248, 27265, 16387, 15911, 40044, 14254, 14961, 14449, 28634, 5693, 15391}"
X85f,{'6539'},"{18384, 2288, 23014, 15816, 8121, 6524}","{18384, 2288, 23014, 15816, 8121, 6524}"
X860,{'51580'},"{5056, 3688, 139, 948}","{5056, 3688, 139, 948}"
X861,{'59832'},"{20211, 948}","{27911, 12041, 8204, 24014, 21009, 15633, 41791, 17497, 2719, 19807, 8673, 6376, 15023, 5490, 20211, 13108, 948, 24377, 27710, 15679}"
X863,{'56371'},"{22467, 11691, 16843, 4720, 7312, 11764, 3508, 10014, 41791}","{22467, 11691, 16843, 204, 4720, 7312, 11764, 8981, 3508, 10014, 41791}"
X864,{'76492'},"{17283, 16132, 2340, 39593, 17962, 24014, 624, 45041, 209, 21299, 16218, 7003, 19484}","{17283, 16132, 2340, 39593, 17962, 24014, 624, 45041, 209, 21299, 16218, 7003, 19484}"
X866,{'53936'},"{2083, 44362, 26605, 4182, 41881}","{44362, 28810, 39054, 15825, 13076, 26837, 12374, 4182, 41881, 28634, 29339, 226, 2083, 23014, 26605, 31408, 43894, 13369}"
X867,{'80286'},{26605},"{3009, 391, 32264, 10061, 26837, 28634, 29339, 11105, 5602, 22307, 29418, 26605, 111, 31408, 5104, 43894, 25463, 56, 13369, 3070, 383}"
X868,"{'33463', '33464'}","{36354, 27911, 32264, 33160, 17928, 31887, 18833, 33303, 29339, 19486, 43810, 22307, 40359, 36523, 7343, 31408, 43953, 25906, 24377, 13369, 27710, 3009, 836, 44362, 38218, 10061, 15825, 24533, 4182, 12374, 26837, 28634, 30557, 33119, 11105, 226, 27110, 23014, 29418, 26605, 26479, 5104, 19440, 7028, 42357, 43894, 25463, 21112}","{36354, 27911, 32264, 33160, 17928, 31887, 18833, 33303, 29339, 19486, 43810, 22307, 40359, 36523, 7343, 31408, 43953, 25906, 24377, 13369, 27710, 3009, 836, 44362, 38218, 10061, 15825, 24533, 4182, 12374, 26837, 28634, 30557, 33119, 11105, 226, 27110, 23014, 29418, 26605, 26479, 5104, 19440, 7028, 42357, 43894, 25463, 21112}"
X86a,{'25083'},"{23016, 23019, 22894}","{23016, 23019, 22894}"
X86c,{'26697'},"{19274, 948, 26605}","{36354, 19274, 30157, 31887, 15825, 26837, 12374, 28634, 29339, 796, 29788, 19422, 226, 40359, 26605, 31408, 19440, 25906, 948, 43894, 24377, 13369}"
X870,{'51184'},"{17497, 13108}","{36354, 12041, 24014, 31887, 21009, 5394, 33303, 17497, 3167, 19040, 33119, 6376, 301, 19440, 25906, 13108, 7028, 21112, 27710, 41791}"
X871,{'8372'},"{17497, 13108, 27710}","{19040, 5188, 11370, 11691, 9259, 3659, 25906, 13108, 2773, 17497, 3167, 27710, 33119}"
X872,{'66439'},"{26493, 20823}","{36354, 19718, 26630, 16008, 32264, 33160, 11, 27911, 31887, 18833, 21009, 33303, 43930, 40359, 14129, 25906, 24377, 4411, 34107, 41791, 8000, 4933, 24014, 15825, 4182, 20823, 12374, 30426, 28634, 34524, 33119, 39012, 27110, 26605, 20973, 26479, 5104, 19440, 7028, 43894, 21112, 26493, 3070}"
X873,{'40'},"{28536, 35892}","{36168, 28536, 35892}"
X876,{'57393'},"{15600, 305, 29478, 3947, 24764}","{15600, 305, 29478, 3947, 24764}"
X87d,{'70599'},"{28810, 43810, 31887}","{3009, 28810, 44362, 31887, 15825, 8787, 26837, 12374, 28634, 29339, 30557, 11105, 43810, 22307, 41, 31408, 25463, 13369, 27710}"
X87e,{'27221'},{16872},"{19040, 36354, 15076, 16872, 41, 948, 21112, 17497, 15679}"
X881,{'20447'},{16185},{16185}
X883,{'27591'},{28102},{28102}
X885,{'43833'},"{2455, 10851, 195, 3635, 36852, 6389, 43037}","{2455, 10851, 195, 3635, 36852, 6389, 43037}"
X886,{'41816'},"{13257, 9290, 5069, 31408, 15825, 11764, 26837, 7030, 56, 13369, 29339}","{13257, 9290, 5069, 31408, 15825, 11764, 26837, 7030, 56, 13369, 29339}"
