Node,Mutants,Unique Tests,Tests
X2a5,{'17849'},"{4004, 941, 1230, 1621, 2264, 3899, 3839}","{737, 2242, 4004, 1926, 1965, 1230, 2189, 941, 1621, 2006, 597, 2264, 3899, 3839}"
X2a7,{'15041'},"{1784, 1287}","{1784, 1601, 1778, 1287}"
X2a9,{'18532'},"{2304, 2242, 1284, 1425, 3731, 787, 988, 4004, 2085, 3940, 4069, 685, 2990, 1778, 1267, 2295, 1784, 1340, 3839}","{2304, 1284, 1672, 1161, 1162, 1425, 3731, 787, 2295, 1695, 4004, 2085, 685, 2990, 1204, 3899, 1340, 2242, 2006, 2905, 859, 988, 2143, 3940, 4069, 3050, 621, 752, 1778, 1267, 1781, 1399, 1784, 3839}"
X2aa,{'13686'},"{2304, 2224, 1950, 1444, 2283, 1549, 2286}","{2304, 2224, 1950, 1444, 2283, 1549, 2286}"
X2ac,{'16336'},"{3899, 901, 2070}","{1217, 2242, 901, 2189, 813, 847, 2070, 2264, 3899}"
X2ad,{'12809'},{3224},"{3300, 2763, 3215, 2447, 623, 1906, 400, 3444, 3637, 4023, 3224, 474, 3231}"
X2b1,{'5901'},"{3681, 3493, 1226, 779, 1260, 622, 279, 2905, 446}","{3681, 3493, 1226, 779, 1260, 622, 279, 2905, 446}"
X2b6,{'9350'},"{1472, 1666, 1778, 2264, 1450, 1503}","{1472, 1666, 1778, 2264, 1450, 1503}"
X2b7,{'18358'},"{1346, 1251, 3821, 1647, 149, 1494, 4088, 1371, 4092, 1277}","{1346, 1251, 3821, 1647, 149, 1494, 4088, 1371, 4092, 1277}"
X2b8,"{'15558', '15559'}","{321, 2242, 4004, 1965, 2189, 688, 3731, 2264}","{321, 2242, 4004, 1965, 2189, 688, 3731, 2264}"
X2c3,{'12413'},"{416, 757, 3637, 7, 3416, 62}","{416, 757, 3637, 7, 3416, 62}"
X2c5,"{'3604', '1340'}","{4090, 4075}","{4090, 4075}"
X2c9,{'7627'},{2094},{2094}
X2ca,{'1111'},"{1592, 3731, 1646, 1623}","{1592, 3731, 1646, 1623}"
X2cb,{'21091'},{535},"{256, 737, 384, 1204, 535, 936, 90}"
X2cf,{'3374'},{1914},"{3794, 3779, 1860, 1877, 2263, 1929, 1914}"
X2d0,{'15751'},"{688, 321, 112, 451, 114, 773}","{688, 321, 112, 451, 114, 773}"
X2d3,{'13020'},"{2304, 2242, 1476, 1284, 4004, 2085, 2317, 2990, 1425, 1778, 787, 2295}","{2304, 2242, 1284, 1476, 1161, 1162, 2317, 1425, 3731, 787, 2006, 2905, 859, 4004, 2085, 4069, 3050, 621, 2990, 752, 1778, 1204, 1781, 2295, 3768, 1466, 3899, 1399}"
X2d4,{'21025'},"{112, 2691}","{112, 2691}"
X2d5,{'16342'},"{1475, 2990}","{2242, 1475, 4069, 1451, 2189, 2990, 1486, 2070, 2264, 1630}"
X2d6,{'20970'},{3979},"{2304, 2242, 1347, 5, 3979, 2189, 2317, 3731, 1621, 2070, 2264, 1948, 2143, 4004, 1256, 3050, 3627, 2990, 1906, 3572, 443, 2295, 3899, 511}"
X2d8,"{'12328', '12329'}",{757},"{416, 2085, 1990, 7, 1736, 1393, 3637, 757, 62}"
X2d9,{'12414'},"{1393, 745, 757, 1990}","{1393, 745, 757, 1990}"
X2db,{'11833'},"{2304, 891, 1284, 1476, 1926, 1161, 3979, 971, 2317, 1230, 3023, 1621, 2006, 1237, 1819, 2143, 4004, 3940, 4069, 1381, 1124, 3050, 2990, 1778, 754, 1204, 1781, 2295, 1784, 3899, 3839}","{2304, 891, 1284, 1476, 1926, 1161, 3979, 971, 2317, 1230, 3023, 1621, 2006, 1237, 1819, 2143, 4004, 3940, 4069, 1381, 1124, 3050, 2990, 1778, 754, 1204, 1781, 2295, 1784, 3899, 3839}"
X2e0,"{'11619', '7791', '7790'}",{2024},{2024}
X2e2,{'11756'},"{787, 3979, 1476, 723}","{2304, 1284, 773, 1672, 1161, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 2295, 798, 1695, 2339, 4004, 2085, 1965, 685, 2990, 688, 2740, 1204, 1466, 3899, 1340, 317, 2242, 451, 1476, 586, 2763, 1230, 723, 1621, 2006, 2264, 2905, 859, 1503, 95, 737, 2143, 4069, 1381, 1256, 3050, 621, 623, 496, 1778, 1267, 1781, 1399, 381, 3839}"
X2e4,{'15560'},"{2242, 2, 522, 2189, 623, 3731, 2070, 2264, 1503}","{2242, 2, 522, 2189, 623, 3731, 2070, 2264, 1503}"
X2e5,{'13680'},"{1475, 724, 2069, 1418, 780, 2189}","{1475, 724, 2069, 1418, 780, 2189}"
X2e7,{'1009'},{1130},"{752, 945, 1130, 865}"
X2e9,{'17790'},"{2242, 773, 3493, 2085, 1256, 1162, 2699, 3691, 238, 1425, 787, 723, 3637, 2070, 27, 31}","{509, 773, 521, 1162, 2699, 2189, 1425, 3731, 787, 2070, 27, 31, 3493, 2085, 1965, 685, 688, 3637, 1466, 1340, 1090, 451, 2242, 974, 81, 723, 2264, 859, 3681, 868, 1256, 3691, 621, 238, 1267, 381}"
X2f2,{'11879'},"{2304, 1284, 1161, 1162, 3979, 779, 2189, 659, 2070, 4004, 2085, 1965, 941, 1204, 948, 951, 3899, 2242, 1476, 971, 1230, 3024, 2257, 1621, 1237, 2264, 988, 1124, 1381, 4069, 3050, 1770, 1518, 1778, 2295, 1784, 3839}","{2304, 1284, 1926, 1161, 1162, 3979, 779, 2189, 659, 2070, 4004, 2085, 1965, 941, 1204, 948, 951, 3899, 2242, 1476, 971, 1230, 1359, 3024, 2257, 1621, 1237, 2264, 988, 2143, 1124, 1381, 4069, 3050, 1770, 1518, 1778, 2295, 1784, 3839}"
X2f3,{'8700'},{1381},"{1284, 1381, 1124, 1672, 1035, 1358, 1230, 1399, 2905, 1695}"
X2f4,{'10435'},"{1475, 1756, 631}","{1475, 1756, 631, 2143}"
X2f7,{'17853'},"{2304, 1284, 1926, 1161, 3979, 2317, 4004, 2990, 1204, 3899, 960, 971, 1230, 3023, 1621, 1237, 1124, 4069, 1381, 3050, 1778, 754, 2295, 1784, 3839}","{2304, 1284, 1926, 1672, 1161, 3979, 2317, 2295, 1695, 4004, 2990, 1204, 3899, 960, 971, 1230, 1358, 3023, 1621, 2006, 1237, 2905, 2143, 3940, 4069, 1381, 1124, 3050, 1778, 754, 1399, 1784, 3839}"
X2f8,{'2756'},"{1200, 3842, 1963}","{1200, 3842, 1963}"
X2f9,{'15589'},"{321, 2242, 4069, 773, 2990, 719, 688, 1425, 112, 114, 2070, 3899, 798}","{321, 2242, 4069, 773, 2990, 719, 688, 1425, 112, 114, 2070, 3899, 798}"
X2fa,{'13671'},"{2304, 737, 1476, 1162, 2990, 1425, 787, 2070, 2295, 1503}","{2304, 773, 1161, 1162, 2189, 2317, 1425, 3731, 787, 2070, 798, 4004, 2990, 688, 2740, 1204, 2242, 451, 1476, 2006, 2264, 2905, 859, 1503, 2143, 737, 4069, 1256, 621, 1778, 114, 1781, 2295, 381}"
X2fb,"{'4236', '2537', '10171'}","{1720, 1745}","{1720, 1745}"
X2fc,"{'3323', '566'}",{1217},"{256, 1217, 3731, 871, 136, 971, 1503}"
X2fd,{'10326'},"{3297, 993, 164, 166, 182, 989}","{3297, 993, 164, 166, 182, 989}"
X301,"{'21016', '21047', '21037'}","{1217, 451, 773, 871, 425, 303, 688, 723, 3572, 1948, 381}","{1217, 451, 773, 871, 425, 303, 688, 723, 3572, 1948, 381}"
X302,{'17852'},"{2304, 1284, 1476, 1161, 907, 971, 2317, 1230, 787, 2905, 1695, 3940, 1124, 3050, 2990, 1778, 1204, 1781, 2295, 1784}","{2304, 1284, 1476, 1161, 907, 971, 2317, 1230, 787, 2905, 1695, 2143, 3940, 1124, 3050, 2990, 1778, 1204, 1781, 2295, 1784, 698}"
X303,{'18476'},"{1284, 1476, 1162, 521, 971, 2317, 3023, 3024, 1425, 3681, 3940, 3493, 4069, 1381, 1384, 945, 1778, 2295, 1784, 1466, 3839}","{1284, 1672, 1161, 1162, 521, 2317, 1425, 2295, 1695, 3493, 2990, 945, 1204, 1466, 3899, 1476, 971, 3023, 3024, 2257, 2006, 2905, 859, 2143, 3681, 3940, 4069, 1381, 1384, 3050, 621, 1778, 1399, 1784, 3839}"
X304,{'17389'},{997},"{960, 1347, 3940, 997, 971, 1358, 754, 1237, 1399, 2905, 1948}"
X307,"{'18381', '19036', '18737', '18634', '18380', '18935', '18736', '18635', '21043', '18900', '18281', '19037', '18934', '18619', '18691', '18282', '18340', '18339', '19021', '19078', '17875'}","{3572, 997, 874, 1948, 303}","{3572, 997, 874, 1948, 303}"
X309,{'13137'},"{960, 2242, 1926, 903, 1672, 1161, 971, 2317, 1230, 3023, 3024, 659, 1621, 2070, 1237, 2264, 4004, 1124, 3839}","{2304, 960, 2242, 1926, 903, 1672, 1161, 971, 2317, 1230, 1358, 3023, 2257, 3024, 3731, 659, 1621, 2070, 1237, 2264, 2905, 4004, 3940, 1124, 3050, 2990, 3839, 2295, 3899, 1399}"
X30c,"{'11880', '11831', '12225', '12366'}","{1320, 3940}","{1320, 3940}"
X30d,{'13689'},"{2304, 2242, 451, 773, 2189, 787, 2070, 2264, 2905, 1503, 2990, 1778, 114, 1781, 2295, 381}","{2304, 2242, 451, 773, 2189, 787, 2070, 2264, 2905, 2143, 1503, 2990, 1778, 114, 1781, 2295, 3768, 381}"
X30f,{'18820'},"{3899, 3731, 1295}","{1793, 1601, 1295, 1778, 3731, 3768, 3899, 2143}"
X313,{'18540'},"{2304, 2242, 1284, 1476, 1161, 1162, 2189, 2317, 3023, 1784, 1425, 3731, 2070, 2264, 988, 2085, 1381, 685, 2990, 752, 1778, 1781, 2295, 1466, 3839}","{2304, 1284, 1672, 1161, 1162, 2189, 2317, 1425, 3731, 2070, 2295, 1695, 2085, 685, 2990, 1204, 3768, 1466, 3899, 2242, 1476, 1358, 3023, 2006, 2264, 2905, 859, 988, 2143, 3940, 1381, 3050, 752, 1778, 1781, 1399, 1784, 3839}"
X315,{'18527'},"{1284, 1476, 1161, 971, 3023, 1621, 1237, 3899, 4004, 3940, 4069, 2990, 1778, 1204, 1781, 2295, 1784, 891, 3839}","{891, 1284, 1476, 1672, 1161, 971, 3023, 1621, 2006, 1237, 2905, 1695, 4004, 3940, 4069, 2990, 1778, 1204, 1781, 2295, 1784, 3899, 1399, 3839}"
X316,{'18534'},"{2304, 1284, 1476, 3979, 2189, 2317, 1230, 3023, 1425, 1784, 3731, 787, 2070, 2264, 4004, 2085, 4069, 1381, 685, 2990, 1778, 1267, 2295, 1340, 3839}","{2304, 1284, 1672, 1161, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 2295, 1695, 4004, 2085, 685, 2990, 1204, 3768, 3899, 1340, 1476, 1230, 1358, 3023, 2006, 2264, 2905, 859, 2143, 3940, 4069, 1381, 3050, 621, 752, 1778, 1267, 1781, 1399, 1784, 3839}"
X319,"{'12230', '17793'}",{2685},"{2304, 1284, 773, 521, 2317, 787, 2070, 27, 798, 31, 544, 2339, 2085, 3637, 3899, 1340, 1090, 1358, 84, 1621, 2905, 859, 95, 2143, 3681, 3940, 1381, 868, 3691, 621, 623, 1399, 2685, 381, 1926, 1672, 1161, 1162, 2699, 3979, 2189, 1425, 3731, 1695, 4004, 3493, 1965, 685, 2990, 688, 2740, 1204, 3768, 1466, 2242, 451, 1476, 2763, 974, 1230, 723, 2006, 2264, 1503, 737, 4069, 1256, 3050, 1778, 1267, 1781, 2295, 1784, 509, 3839}"
X31a,{'12417'},"{1736, 757, 2085, 662}","{1736, 757, 2085, 662}"
X31c,{'4921'},"{3627, 1906, 443, 43}","{3627, 1906, 443, 43}"
X31d,{'8994'},{3981},{3981}
X31e,"{'8192', '8996', '8191'}",{1295},"{1906, 1347, 1295}"
X31f,{'17506'},"{3050, 3940}","{3940, 3050, 971, 779, 783, 1267, 1237, 1399, 3768, 2905, 892}"
X320,"{'3512', '13774'}","{321, 2339, 1476, 4069, 2085, 773, 2763, 719, 688, 1781, 1399, 2685}","{321, 2339, 1476, 4069, 2085, 773, 2763, 719, 688, 1781, 1399, 2685}"
X321,{'13784'},"{2069, 2037}","{2069, 2037}"
X322,{'15151'},"{2264, 2242, 1418}","{2264, 2242, 1418}"
X324,{'16951'},{226},{226}
X326,{'6991'},"{3681, 897, 968, 1226, 779, 1260, 622, 2905, 892, 446}","{3681, 897, 968, 1226, 779, 1260, 622, 2905, 892, 446}"
X32a,{'15747'},"{2242, 771, 2085, 966, 1161, 1162, 938, 659, 2070, 2905, 607}","{2242, 771, 2085, 966, 1161, 1162, 938, 659, 2070, 2905, 607}"
X32d,{'13185'},"{2737, 2980, 3012}","{2737, 2980, 3012}"
X32f,{'13130'},"{1284, 1476, 1162, 3979, 2317, 3023, 3024, 1237, 983, 793, 1819, 1695, 865, 1381, 938, 945, 1781, 1466, 827, 892, 958, 3839}","{2304, 827, 1284, 1476, 1162, 3979, 2317, 3023, 3024, 2257, 3731, 1237, 983, 793, 1819, 1695, 865, 1381, 938, 3050, 2990, 945, 1781, 2295, 3768, 1466, 3899, 892, 958, 3839}"
X331,{'13461'},"{3050, 2990, 3023, 2159, 2257, 3731, 1459, 2295, 3768}","{3050, 2990, 3023, 2159, 2257, 3731, 1459, 2295, 3768}"
X332,"{'16520', '16413', '16415', '16519', '16521', '16418'}",{1390},"{1390, 1926, 1359}"
X333,{'16312'},"{2304, 737, 3979, 2990, 3023, 1425, 787, 2740, 1781, 2070, 1819, 798}","{2304, 773, 1161, 1162, 3979, 2189, 2317, 1425, 787, 2070, 1819, 798, 4004, 2990, 688, 2740, 1204, 3768, 3899, 2242, 451, 3023, 2006, 2264, 2905, 859, 95, 2143, 737, 4069, 1256, 3050, 621, 623, 1778, 114, 1781, 2295, 381, 3839}"
X334,{'15576'},"{256, 2242, 1605, 2189, 1486, 3023, 3024, 3731, 2070, 2264, 3931, 1630, 871, 297, 2285, 2990}","{256, 2242, 1605, 2189, 1486, 3023, 3024, 3731, 2070, 2264, 3931, 1630, 871, 297, 2285, 2990}"
X336,{'17788'},"{1284, 1230, 3023, 82, 1124, 2085, 1381, 4069, 936, 1384, 1778, 1204, 2295, 1784, 3839}","{1090, 1284, 1672, 1230, 974, 1358, 1359, 2257, 3023, 82, 2006, 2905, 1695, 3940, 2085, 1381, 4069, 936, 868, 1384, 1124, 3050, 2990, 1778, 3839, 1204, 2295, 1784, 1466, 3899, 1399}"
X337,"{'11386', '11712', '8716', '9910', '9614', '11727', '11371', '8701'}","{1988, 3940}","{1988, 3940}"
X339,{'16679'},"{3704, 1252}","{3704, 1252}"
X33a,{'16428'},"{1568, 2242, 3731, 2264, 1757}","{1568, 2242, 3731, 2264, 1757}"
X33d,{'14612'},{3024},"{2304, 1284, 6, 1162, 2699, 3979, 2189, 2317, 3731, 2070, 1819, 1695, 31, 4004, 685, 2990, 3768, 1466, 3899, 1090, 2242, 1476, 587, 974, 3023, 3024, 2257, 1621, 2006, 2264, 2143, 868, 4069, 1381, 1256, 3050, 238, 1781, 2295, 1784}"
X33f,{'18135'},"{913, 1274, 740, 855}","{913, 1274, 740, 855}"
X342,{'15848'},"{2304, 2685, 1672, 1162, 3979, 2763, 3023, 1425, 3731, 723, 2070, 1695, 2339, 4004, 4069, 685, 2990, 623, 945, 1399, 1267, 2740, 1204, 2295, 3899, 1340, 381, 3839}","{2304, 1672, 1161, 1162, 3979, 1425, 3731, 2070, 2295, 1695, 2339, 4004, 685, 2990, 945, 2740, 1204, 3899, 1340, 2685, 2763, 3023, 723, 859, 2143, 4069, 621, 623, 1267, 1399, 381, 3839}"
X343,{'11938'},"{2304, 1284, 1926, 1672, 1161, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 2295, 1819, 1695, 4004, 2085, 1965, 685, 2990, 1204, 3768, 1466, 3899, 1340, 1090, 2242, 1476, 1230, 974, 1358, 1359, 2257, 3023, 3024, 1621, 2006, 2264, 2905, 859, 988, 2143, 3940, 1381, 4069, 868, 3050, 621, 1778, 1267, 1781, 1399, 1784, 3839}","{2304, 1284, 1926, 1672, 1161, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 2295, 1819, 1695, 4004, 2085, 1965, 685, 2990, 1204, 3768, 1466, 3899, 1340, 1090, 2242, 1476, 1230, 974, 1358, 1359, 2257, 3023, 3024, 1621, 2006, 2264, 2905, 859, 988, 2143, 3940, 1381, 4069, 868, 3050, 621, 1778, 1267, 1781, 1399, 1784, 3839}"
X345,{'13003'},"{1793, 891, 3940, 4069, 1476, 3050, 1778, 754, 1204, 1784, 2905, 3899, 1695}","{1793, 891, 3940, 4069, 1476, 3050, 1778, 754, 1204, 2006, 1784, 2905, 3899, 1695}"
X346,{'18228'},"{2304, 1476, 3979, 971, 2189, 2317, 1230, 3023, 3731, 787, 1621, 2070, 1237, 2264, 597, 1819, 737, 4004, 1124, 4069, 1381, 3050, 941, 2990, 951, 1781, 2295, 3899, 3839}","{2304, 1926, 3979, 2189, 2317, 3731, 787, 2070, 2295, 1819, 4004, 941, 2990, 951, 3768, 3899, 1476, 971, 1230, 1358, 1359, 3023, 1621, 2006, 1237, 2264, 2905, 597, 2143, 737, 3940, 4069, 1381, 1124, 3050, 1781, 1399, 3839}"
X347,{'17274'},{1647},"{1284, 1672, 2189, 2070, 1819, 1948, 1695, 1567, 938, 1204, 951, 1090, 1347, 2242, 1476, 971, 1230, 1358, 1359, 1621, 1494, 2006, 2264, 2905, 1237, 2143, 3940, 1381, 868, 1124, 1518, 1647, 1781, 1399}"
X349,"{'17781', '6999', '8938', '3421', '7014', '7008', '3422', '7009', '6998'}",{3493},"{3681, 3940, 3493, 521, 971, 779, 1358, 1267, 1237, 1399, 2905}"
X34a,{'13028'},"{1124, 1518}","{2304, 1284, 1926, 1672, 1161, 1162, 3979, 2189, 2317, 1425, 3731, 787, 2070, 2295, 1819, 1695, 4004, 2085, 1965, 685, 2990, 945, 1204, 3768, 1466, 3899, 1340, 1090, 2242, 1476, 971, 1230, 1358, 1359, 2257, 3023, 3024, 1621, 2006, 2264, 2905, 859, 988, 2143, 3940, 1381, 4069, 868, 1384, 1124, 3050, 621, 1518, 1778, 1267, 1781, 1399, 1784, 3839}"
X34c,{'13678'},"{1605, 1630}","{2242, 4069, 1605, 425, 2189, 1041, 2070, 566, 2264, 1630}"
X34e,{'17755'},"{2304, 1284, 1476, 1672, 1161, 1162, 2317, 1358, 3023, 2257, 3024, 659, 1695, 3940, 1381, 4069, 3050, 2990, 1778, 1267, 3839, 2295, 1784, 1466, 1340, 1399}","{2304, 1284, 1476, 1672, 1161, 1162, 2317, 1358, 1359, 3023, 2257, 3024, 659, 1695, 3940, 1381, 4069, 3050, 2990, 1778, 1267, 3839, 2295, 1784, 1466, 1340, 1399}"
X34f,"{'18414', '18415'}",{4042},{4042}
X350,{'18753'},"{1476, 2085, 3979, 971, 2317, 3023, 3024, 1425, 945, 787, 1819}","{2304, 1284, 1161, 1162, 3979, 2317, 1425, 3731, 787, 2295, 1819, 1695, 4004, 2085, 2990, 945, 1204, 3768, 1466, 3899, 1090, 1476, 971, 974, 3023, 3024, 2257, 2006, 2905, 859, 868, 4069, 1384, 3050, 621, 1778, 1781, 1399, 1784, 3839}"
X351,{'2594'},"{656, 853, 2070, 951, 988, 1965}","{656, 853, 2070, 951, 988, 1965}"
X352,{'8995'},"{2315, 1295}","{2315, 1295}"
X353,{'16012'},"{1124, 1770, 971, 1518, 3024, 945}","{2304, 1284, 773, 2317, 787, 2070, 1819, 798, 2339, 2085, 3899, 1340, 317, 586, 1621, 2905, 859, 95, 2143, 1124, 1381, 621, 623, 1399, 2685, 381, 1672, 1161, 1162, 3979, 2189, 1425, 3731, 1695, 4004, 425, 1965, 685, 2990, 688, 945, 2740, 1204, 3768, 1466, 2242, 451, 1476, 2763, 971, 1230, 3023, 3024, 2257, 2006, 2264, 1503, 737, 4069, 1256, 3050, 1770, 1518, 496, 1778, 1267, 1781, 2295, 3839}"
X354,{'8998'},{3867},"{3867, 1729, 1590, 1771, 1723}"
X357,{'16354'},"{2242, 2189, 2990, 3023, 2070, 2264}","{2242, 1451, 2189, 2990, 3023, 2070, 2264, 1503}"
X358,{'17848'},"{2242, 1476, 3979, 2189, 2317, 1358, 3023, 1621, 2070, 1237, 2264, 597, 737, 4004, 3940, 1512, 941, 1518, 951, 3899, 3839}","{2242, 1476, 1926, 3979, 2189, 2317, 1358, 1359, 3023, 1621, 2070, 2006, 1237, 2264, 597, 2143, 737, 4004, 3940, 1512, 941, 1518, 951, 3768, 3899, 3839}"
X359,{'18473'},"{1770, 3979, 2317, 3023, 3024, 1784}","{2304, 1284, 1672, 1161, 1162, 3979, 2317, 1425, 3731, 787, 2295, 1819, 1695, 4004, 2085, 685, 2990, 945, 1204, 3768, 1466, 3899, 1340, 1090, 1476, 971, 974, 1359, 3023, 2257, 3024, 2006, 2905, 859, 3940, 1381, 868, 4069, 3050, 1770, 621, 1267, 1781, 1399, 1784, 3839}"
X35d,{'18816'},"{1819, 1770, 787, 1781}","{1090, 974, 1784, 2257, 787, 2006, 2905, 1819, 1695, 868, 1384, 3050, 1770, 2990, 1778, 1781, 3768, 1466, 3899}"
X35e,{'13527'},"{2065, 4003, 1444, 1431}","{2065, 4003, 1444, 1431}"
X35f,"{'7351', '7857', '7352'}","{1176, 1340}","{1176, 876, 1340, 1118}"
X360,{'5735'},"{82, 1075, 1015}","{82, 1075, 1015}"
X361,{'18115'},"{1149, 1246}","{1149, 1246, 1359}"
X363,{'15798'},"{257, 1284, 456, 2317, 1041, 1503, 2085, 1256, 1512, 1770, 936, 1965, 1778, 1204, 117}","{257, 1284, 456, 2317, 1041, 1503, 2085, 1256, 1512, 1770, 936, 1965, 496, 1778, 1204, 117}"
X364,"{'12237', '11843'}","{3914, 1311}","{3914, 1311}"
X365,{'13519'},"{2242, 3979, 2317, 2189, 3023, 3024, 2264, 3931, 1248, 4004, 1512, 2285, 1518, 1459, 1087}","{2304, 2242, 3979, 2189, 2317, 3023, 3024, 2257, 3731, 1621, 2070, 1367, 2264, 1049, 3931, 2143, 1248, 4004, 1512, 1449, 3050, 1197, 2990, 2285, 1518, 1459, 2295, 3768, 3899, 1087}"
X366,{'16324'},"{256, 1793, 773, 3979, 1425, 1041, 787, 147, 2070, 535, 1819, 4004, 2990, 3899, 2905, 4069, 871, 1512, 1770, 2285, 1518, 1778, 1781, 2295}","{256, 1793, 773, 3979, 2189, 528, 1425, 1041, 787, 147, 2070, 535, 1819, 4004, 2990, 688, 3768, 3899, 187, 2242, 2264, 2905, 90, 4069, 871, 1512, 1770, 2285, 1518, 1778, 1781, 2295}"
X368,{'12796'},{3810},{3810}
X369,{'14621'},"{1512, 3931, 2285}","{2304, 2242, 586, 3979, 2189, 2317, 3023, 3024, 2257, 1106, 3731, 1621, 2070, 2264, 1049, 3931, 2143, 4004, 1256, 1512, 3050, 2285, 2990, 1518, 2295, 3768, 3899, 317}"
X36a,"{'5404', '5736', '5733', '5743', '5738', '5749', '3200', '5734', '18464', '5744', '3199', '5405', '3781', '5737', '5745'}",{82},"{1161, 82, 621}"
X36b,"{'18079', '18078'}",{1071},{1071}
X36c,{'3034'},"{3899, 4004, 2292, 2295, 3979, 2317, 3839}","{3899, 4004, 2292, 2295, 3979, 2317, 3839}"
X36d,{'18132'},"{1274, 740, 1149, 855}","{1274, 740, 1149, 855}"
X36f,{'6564'},"{1567, 1574, 3023}","{3768, 3023, 1574, 1567}"
X370,{'11181'},"{2304, 3050, 3931, 1287}","{2304, 1621, 1287, 3050, 3931, 1367}"
X371,{'481'},"{1819, 4003}","{1819, 4003, 771, 707, 3050, 938, 2990, 2257, 1041, 729, 3768, 2905, 1466, 3899, 1695}"
X372,{'12797'},"{3808, 3811}","{3808, 3811}"
X373,{'5445'},"{1011, 2990}","{1011, 2990}"
X375,"{'18119', '18133', '18120'}",{153},"{153, 564, 1359}"
X376,{'7773'},"{3024, 1626, 1605}","{3024, 1626, 1605}"
X377,{'16856'},{481},{481}
X378,"{'2054', '2055'}","{1873, 2313}","{1873, 2313}"
X379,{'13174'},"{2994, 3899, 4003, 2983}","{2994, 3899, 4003, 2983}"
X37a,{'21012'},"{984, 901}","{984, 1217, 901, 847}"
X37b,{'12977'},{3828},{3828}
X37d,{'12968'},"{3825, 3811}","{3825, 3811}"
X37f,{'9028'},"{3988, 2013, 1894, 1868}","{3988, 2013, 1894, 1868}"
X380,{'17955'},{1293},{1293}
X381,{'16801'},"{504, 242}","{504, 242}"
X382,{'2683'},{3611},{3611}
X385,{'13898'},{3941},{3941}
X386,{'13751'},{1756},"{1493, 1756, 2037}"
X387,{'16796'},"{329, 364, 3693}","{329, 364, 3693}"
X388,"{'18770', '18762'}","{1244, 1476}","{1244, 1476}"
X38a,{'17522'},"{1824, 1001, 3914, 1247}","{1824, 2133, 1001, 3914, 1247}"
X38c,{'13893'},"{2574, 3951}","{2574, 3951}"
X38d,{'12324'},"{1736, 1401, 1165, 873}","{1736, 1401, 1165, 873}"
X38f,{'17001'},"{1824, 1047, 3722, 3721, 3914}","{1824, 1047, 3722, 3721, 3914}"
X391,{'3195'},{1015},"{1015, 3718, 1167}"
X392,{'10937'},{2029},{2029}
X394,"{'9687', '2613', '1415', '9858', '842'}",{2012},{2012}
X396,"{'20851', '20820'}","{1512, 1446}","{1512, 1446}"
X397,{'10849'},"{1554, 3124, 1525}","{1554, 3124, 1525}"
X399,{'17465'},"{1122, 3883, 1989}","{1122, 3883, 1989}"
X39c,"{'18141', '18217', '18216', '18142', '18215'}",{3796},"{698, 3796}"
X39d,{'17664'},"{3809, 3842, 1325}","{3809, 3842, 1325}"
X3a2,"{'7072', '16496'}","{3793, 1122}","{3793, 1122}"
X3a3,"{'13782', '13783'}","{1699, 1500}","{1699, 1500}"
X3a4,"{'4405', '8275'}","{957, 891, 3911, 3883, 92, 604, 251}","{957, 891, 3911, 3883, 92, 604, 251}"
X3a7,"{'17521', '17459', '17002', '17457', '17205', '16908', '17461', '16909', '17520', '17456', '17204', '17526'}",{3827},"{3827, 2133, 1178, 1191, 3914, 1247}"
X3aa,{'17453'},"{1001, 1883, 1247}","{1001, 1883, 2133, 1247}"
X3ab,{'18193'},{1079},{1079}
X3ae,{'17775'},{1867},{1867}
X3b0,{'7706'},"{3881, 2138}","{3881, 2138, 2220}"
X3b2,{'14650'},"{1201, 1035}","{1201, 1035}"
X3b3,{'14651'},"{1201, 1026}","{1201, 1026}"
X3b4,{'9513'},"{3881, 2118}","{3881, 2220, 2118}"
X3b5,{'9114'},"{3881, 2118}","{3881, 2259, 2118}"
X3b8,{'16800'},"{483, 405}","{483, 405}"
X3ba,{'18458'},{1864},{1864}
X3bb,{'10153'},"{1720, 3134}","{1720, 1658, 1523, 3134}"
X3bc,"{'7664', '12094', '12469', '12602', '10113', '11588', '11042'}",{3134},"{791, 1720, 1658, 3134, 526}"
X3bd,{'16855'},"{466, 506, 549}","{466, 506, 549}"
X3be,"{'18427', '18459'}",{3710},"{1616, 3710}"
X3c0,"{'5001', '5002', '4907', '4906', '4902', '4905', '4903'}",{2205},"{2220, 2205}"
X3c1,"{'9117', '9773', '4904'}",{3682},{3682}
X3c2,{'18428'},"{1402, 3710}","{1402, 3710}"
X3c3,"{'8054', '1961', '5552', '8052', '7689', '4119', '4120', '8459', '1962', '5553', '8458'}",{3918},{3918}
X3c5,"{'13261', '9349', '9347', '9348'}",{781},{781}
X3c6,"{'9874', '13432', '1958'}",{2028},{2028}
X3c8,{'9366'},"{2281, 2282, 2277}","{2277, 2282, 2281, 813}"
X3cb,"{'5233', '5216', '5229', '5219', '5222', '5221', '5217'}","{1873, 2330}","{1873, 2330}"
X3ce,{'3415'},{3851},"{3850, 3851}"
