Node,Mutants,Unique Tests,Tests
Xd8c,{'13715'},"{10953, 8461, 9103, 12380, 8341, 10874, 9018, 9053}","{10953, 8461, 9103, 8976, 8850, 8341, 8348, 12380, 9053, 12383, 8353, 12387, 10026, 8810, 12345, 10874, 9018}"
Xd8d,{'8507'},"{10941, 8461, 9076, 12380, 9053}","{8458, 8461, 12368, 10900, 8344, 12380, 9053, 12383, 10849, 8417, 6374, 8947, 9076, 10874, 10876, 10941}"
Xd92,{'10838'},"{4938, 4963, 12389}","{4963, 12389, 4726, 4938, 9103}"
Xd93,{'17284'},"{3200, 516, 9103, 9872, 6294, 7447, 6306, 5411, 9638, 6183, 6184, 5809, 4402, 7989, 3383, 7237, 6097, 85, 9175, 725, 3161, 4186, 727, 8287, 1512, 361, 7402, 11756, 1518, 3315, 9717, 117, 6268}","{3200, 516, 9103, 9872, 6294, 7447, 6306, 5411, 9638, 6183, 6184, 5809, 4402, 7989, 3383, 7237, 6097, 85, 4565, 9175, 725, 3161, 4186, 727, 6364, 8287, 1512, 361, 7402, 11756, 1518, 3315, 9717, 117, 6268}"
Xd94,{'12535'},"{8458, 9053, 9076, 10941}","{5281, 10941, 8810, 8939, 8458, 12368, 12401, 9076, 8346, 9053, 8543}"
Xd96,{'11066'},"{8458, 8939, 10874, 8474, 9084}","{5281, 8810, 8939, 8458, 8474, 12401, 10874, 8379, 9084, 8766}"
Xd98,{'9538'},"{11756, 11550, 2687}","{6018, 12290, 12299, 11659, 7053, 9872, 7315, 7447, 10137, 3484, 11550, 11295, 9122, 10403, 676, 37, 9638, 9127, 6184, 11049, 9000, 5671, 6183, 4776, 3502, 11055, 4142, 7859, 7989, 1718, 11447, 61, 3519, 8010, 2256, 6097, 6995, 4820, 85, 3542, 4186, 1635, 2536, 3433, 361, 11756, 3440, 2418, 2687}"
Xd99,{'19586'},"{12360, 12386, 8939, 8543}","{12360, 12368, 6356, 8341, 10970, 8348, 12380, 8543, 5281, 12386, 12389, 8810, 8939, 12401, 8947, 9076, 10997, 9018, 9084}"
Xd9a,{'2982'},"{9084, 8458, 12380, 9018}","{8458, 6410, 9107, 8341, 8474, 12380, 8353, 10026, 8810, 12401, 8947, 9076, 10997, 9018, 9084, 8765}"
Xd9b,{'14822'},"{8885, 12348, 8461, 10941}","{9084, 8461, 8976, 8850, 9107, 8341, 8344, 8346, 9115, 12319, 8482, 10026, 8885, 8373, 12345, 9018, 8379, 12348, 8765, 10941, 10943, 8766, 8770, 10949, 12360, 10953, 12368, 10970, 12380, 12383, 8543, 10849, 12386, 12387, 9059, 12389, 8417, 8810, 8559, 8816, 10865, 12401, 8947, 9076, 10874, 10876}"
Xd9e,{'11661'},"{10953, 6410, 9076, 10874, 10943}","{8353, 5281, 10953, 6410, 12368, 8947, 9076, 8341, 8373, 10874, 9084, 10943}"
Xd9f,"{'12398', '12405', '12403', '12400', '12397', '12396'}",{5951},"{1922, 4622, 11796, 3285, 7447, 9175, 1177, 7383, 2077, 2016, 1635, 11175, 12263, 2536, 361, 1709, 1907, 2100, 6836, 1270, 5951}"
Xda0,{'20071'},"{1040, 3395, 7734, 3741, 5261, 3870}","{1040, 3395, 7734, 3741, 5261, 3870}"
Xda2,{'14192'},"{12401, 8439, 4425, 1850, 8765}","{12401, 8439, 4425, 1850, 8765}"
Xda4,{'450'},"{12360, 10953, 8461, 8559, 8341, 12380}","{12360, 10953, 7305, 10942, 8461, 8850, 9107, 8341, 12380, 12319, 8417, 12386, 12389, 8559, 8947, 12345, 9018, 9082}"
Xda5,{'20297'},"{8770, 12386, 9059, 12389, 8939, 10865, 9107, 10943}","{8770, 10949, 9107, 8917, 12319, 8353, 12386, 9059, 12387, 12389, 8417, 8810, 8939, 10865, 10997, 8439, 10874, 10943}"
Xda6,{'17641'},"{8939, 8461, 9103, 9076, 10874}","{10876, 10886, 7305, 10953, 8461, 9103, 8976, 12368, 8850, 6356, 8341, 8348, 12380, 12319, 12383, 9059, 12389, 8939, 9082, 10865, 12401, 10867, 9076, 8373, 10997, 8947, 10874, 9084, 8766, 10943}"
Xda8,{'6644'},"{1472, 8002, 3076, 2246, 2123, 5772, 6993, 6097, 4374, 8283, 9122, 5411, 9916, 4325, 6183, 6121, 4142, 1262, 3440, 5041, 1969, 1718, 2106, 7996}","{12290, 3076, 5772, 4374, 9120, 9122, 10403, 5411, 6183, 4142, 5041, 1969, 1718, 2106, 1850, 9916, 7996, 1472, 8002, 2246, 2123, 6993, 6097, 4312, 8283, 4831, 4325, 6121, 1262, 3440, 12401, 4595, 8439}"
Xda9,{'18275'},"{8770, 8458, 12389, 10943}","{8770, 7305, 8458, 9103, 8976, 8850, 8341, 8917, 8348, 10849, 8482, 9059, 12389, 10026, 8810, 12401, 10876, 8765, 8766, 10943}"
Xdaa,{'13256'},"{9120, 568, 9103}","{9120, 5639, 568, 9103, 5427, 8439, 6392, 8765}"
Xdad,{'8336'},"{9120, 8482, 8939, 8885, 8373, 9018, 8474, 12380, 10941, 8543}","{8770, 8976, 8341, 8917, 8474, 10970, 12380, 9053, 12319, 9120, 8353, 8482, 12383, 8543, 8417, 12386, 12387, 10026, 8939, 12401, 9076, 8885, 8373, 10874, 9018, 10876, 10941}"
Xdae,{'6895'},"{8461, 10941}","{10886, 9084, 8458, 8461, 9103, 8976, 8850, 9107, 10900, 8341, 8346, 8474, 12319, 9120, 8353, 8482, 8373, 12345, 9018, 10941, 8770, 10949, 12360, 10953, 12368, 12380, 9053, 12383, 8543, 10849, 12386, 9059, 8417, 8810, 8939, 8559, 8947, 9076, 10997, 8439, 10874, 10876}"
Xdaf,{'16544'},"{8770, 10953, 8559, 8885, 10941}","{8770, 8765, 10886, 12360, 10953, 8458, 9103, 8976, 12368, 10900, 8917, 8474, 8348, 8992, 8353, 9120, 12386, 9059, 12389, 10026, 8559, 8947, 8885, 9018, 10941}"
Xdb0,{'8844'},"{12389, 9053, 8559, 10865, 10943, 10941, 8543}","{12389, 8543, 10941, 8346, 10026, 8458, 8559, 9103, 10865, 9082, 8379, 9053, 10943}"
Xdb3,{'6248'},"{10886, 8461, 9076, 9018, 12380, 10943}","{10876, 10949, 10886, 12360, 7305, 8461, 8348, 12380, 8543, 8353, 8482, 9059, 12387, 8810, 9076, 8439, 9018, 12348, 10941, 10942, 10943}"
Xdb4,{'17144'},"{8543, 8939, 8461, 8559, 8373, 9018, 12380, 10943}","{10949, 10942, 8461, 8850, 8341, 10970, 12380, 8543, 12319, 10849, 8353, 8939, 8559, 8373, 8439, 9018, 9082, 10943}"
Xdb5,{'8482'},"{8417, 8461, 8559, 8885, 10941}","{10886, 9084, 7305, 8458, 8461, 9103, 8976, 8850, 9107, 10900, 8341, 8346, 8474, 8353, 8482, 8885, 8373, 12345, 9018, 10941, 8770, 10949, 10953, 10970, 12380, 12383, 8543, 10849, 8417, 12387, 8810, 8559, 10865, 8947, 9076, 10997, 8439, 9082, 10876}"
Xdb6,{'14711'},"{12386, 12389, 8939, 9103, 8885, 10874, 12380, 10943}","{10949, 10886, 7305, 9103, 9107, 10900, 8341, 9115, 12380, 8543, 10849, 12386, 12387, 12389, 10026, 8939, 9076, 8885, 8439, 10874, 10876, 8765, 10943}"
Xdb7,{'18302'},"{8417, 8770, 12386, 9059, 8458, 8461, 9103, 10865, 8885, 10943}","{8770, 10886, 8458, 10942, 8461, 9103, 12368, 8341, 8417, 12386, 9059, 12387, 10865, 8885, 10997, 8439, 9082, 8765, 8766, 10943}"
Xdb8,{'8887'},"{12386, 8939, 10865, 9107, 9076, 8885, 10970, 8379, 12380, 10943}","{12360, 12368, 8850, 9107, 8917, 10970, 9115, 12380, 12386, 9059, 10026, 8939, 10865, 9076, 8885, 10997, 8439, 8379, 8765, 10943}"
Xdb9,{'19119'},"{9120, 8417, 8482, 12386, 10886, 12360, 12348, 9084}","{8770, 10886, 12360, 9084, 8458, 9103, 8976, 8850, 8917, 9115, 12383, 9120, 8417, 8482, 12386, 12387, 10865, 10997, 8439, 8379, 12348}"
Xdba,{'12503'},"{9120, 8458, 8939, 12348, 8559, 9018, 9084}","{10876, 10886, 12360, 8458, 8976, 10900, 8341, 10970, 12383, 8992, 9120, 8543, 8417, 9059, 12387, 8939, 12348, 8559, 8816, 10867, 10874, 12345, 9018, 9084, 10942}"
Xdbb,{'14176'},"{8417, 10953, 8461, 9103, 12348}","{10876, 10949, 10886, 12360, 10953, 8458, 8461, 9103, 8850, 8346, 8348, 9053, 12383, 8353, 8482, 8417, 12386, 9059, 12389, 8810, 8947, 9076, 8373, 8439, 12348}"
Xdbc,{'13124'},"{8417, 12389, 8458, 10865, 8341, 8885, 9018, 8474, 12348, 10943}","{12360, 8458, 12308, 8341, 8917, 8474, 9115, 8348, 8992, 8353, 10849, 8417, 12387, 12389, 10865, 10867, 8885, 9018, 12348, 8765, 8766, 10943}"
Xdbe,{'8896'},"{3200, 641, 7237, 11659, 3724, 4365, 11979, 2123, 4428, 4241, 2764, 6364, 11550, 1376, 1249, 9122, 802, 11302, 10983, 4840, 8683, 2092, 1518, 11055, 5041, 9717, 5237, 2106, 7996}","{3200, 641, 11659, 3724, 4365, 9103, 4241, 11550, 9122, 802, 11302, 2092, 11055, 5041, 2106, 7996, 7237, 11979, 2123, 4428, 2764, 6364, 1376, 1249, 10983, 4840, 8683, 1518, 12401, 9717, 4726, 5237}"
Xdc0,{'17428'},"{3200, 3076, 2246, 8010, 4365, 4941, 6993, 7315, 6995, 85, 4312, 10137, 4952, 2909, 9122, 5411, 5671, 361, 7402, 8683, 6121, 6268, 9916}","{3200, 3076, 2246, 8010, 4365, 4941, 6993, 7315, 6995, 85, 4312, 10137, 4952, 2909, 9122, 5411, 5671, 361, 7402, 8683, 6121, 6268, 9916}"
Xdc2,{'9405'},"{12386, 6356, 8373, 10943}","{8353, 12386, 12389, 10026, 12368, 8947, 6356, 8373, 8766, 10943}"
Xdc3,{'19691'},{4420},"{5281, 4420}"
Xdc6,{'716'},"{9076, 9084, 12389}","{8353, 5281, 12389, 8810, 9076, 10997, 8341, 10970, 9084, 8766}"
Xdc7,{'4672'},"{10865, 8417, 8939, 9107}","{10876, 8770, 10886, 7305, 8458, 10953, 9107, 10900, 8474, 8346, 8348, 10970, 12319, 8992, 9120, 10849, 8417, 12389, 6374, 10026, 8939, 10865, 10997, 12345, 9084, 8765, 10943}"
Xdcb,{'1326'},"{2352, 34, 1748, 7053}","{2352, 34, 1748, 7053}"
Xdcd,{'16036'},"{10941, 9103, 9107, 9084, 9053}","{10941, 12360, 7305, 10953, 9103, 12368, 9107, 10900, 8341, 12380, 9053, 6374, 10026, 12401, 8947, 9018, 9084, 8765, 8766}"
Xdd0,{'2840'},"{2246, 9000, 2921, 4365, 1518, 4720}","{802, 2246, 10983, 9000, 2921, 4365, 1518, 4720, 4144, 85}"
Xdd1,{'5723'},"{8939, 6917, 6358, 6399}","{6917, 7305, 9107, 8341, 8917, 6358, 8474, 8348, 6173, 9053, 8543, 12389, 6374, 8810, 8939, 12401, 8947, 8373, 10997, 9018, 10941, 8766, 6399}"
Xdd2,{'12185'},"{12386, 9053, 12380, 12389}","{8353, 12386, 12389, 10886, 6410, 12401, 10997, 8341, 8373, 8474, 12380, 9053}"
Xdd3,{'9348'},"{12360, 9076, 9103}","{5281, 12386, 8543, 6374, 12360, 8810, 9103, 10900, 10997, 9076, 8346, 8766, 10943}"
Xdd4,{'10997'},{9120},"{3200, 9120, 12401, 4581, 10983, 8439, 3724}"
Xdd5,{'4736'},"{6402, 10953, 9076, 10874, 12380, 10941, 8543}","{6402, 10886, 12360, 7305, 10953, 12368, 10900, 8341, 8917, 10970, 12380, 8543, 9120, 8810, 12401, 8947, 9076, 8373, 8439, 10874, 9084, 10941, 8766}"
Xdd8,{'13061'},"{10865, 9018, 10953, 10941}","{10886, 10953, 6410, 12368, 8850, 10900, 8917, 8474, 8348, 8543, 8353, 12386, 10865, 8947, 8373, 12345, 9018, 9084, 10941, 8766}"
Xddb,{'8358'},"{451, 8829, 1016, 10026, 858, 5018}","{451, 8829, 1016, 10026, 858, 5018}"
Xddc,{'632'},"{12360, 8898, 10026, 8855}","{12360, 8898, 10026, 8855}"
Xde0,{'7839'},"{1635, 12263, 11175, 6183, 5710, 5809, 9175, 1683, 6836, 4789, 3124, 7383, 1236, 1111, 3741}","{1635, 12263, 11175, 6183, 5710, 5809, 9175, 1683, 6836, 4789, 3124, 7383, 1236, 1111, 3741}"
Xde1,{'7295'},"{3200, 663, 2123, 4365, 3502, 3949, 85, 5237, 2935, 5343}","{3200, 663, 2123, 4365, 3502, 3949, 85, 5237, 2935, 5343}"
Xde2,"{'7717', '7724', '7716', '7727', '7725'}","{2016, 6183, 1709, 3440, 5809, 6836, 2100, 1781, 218, 2077, 5951}","{2016, 6183, 1709, 3440, 5809, 6836, 2100, 1781, 218, 2077, 5951}"
Xde6,{'19622'},{8813},"{10876, 8813}"
Xde7,{'18955'},"{672, 10886, 9053, 9103, 2102, 11485, 9018, 10941}","{672, 10886, 10941, 10026, 9103, 10900, 2102, 11485, 9018, 9053}"
Xde8,{'14824'},"{8417, 8559, 9107, 9076, 6356, 10970}","{10949, 10886, 9107, 12308, 6356, 10970, 8348, 8353, 8482, 10849, 12386, 9059, 8417, 12389, 10026, 8559, 8816, 8947, 9076, 8373, 12345, 9082, 8765, 10942}"
Xdea,{'7210'},"{10970, 6356, 8559}","{8346, 7305, 6410, 8559, 12401, 6356, 10970, 8765}"
Xdee,{'6564'},"{8543, 6356, 10970, 9018, 9053, 10943}","{5281, 8543, 8939, 8348, 9107, 6356, 8439, 10970, 9018, 12380, 9053, 10943}"
Xdef,{'9385'},"{12386, 9084, 10941}","{5281, 12386, 6374, 8458, 10900, 8346, 9084, 10941}"
Xdf0,{'3908'},{10874},"{12360, 7305, 9103, 12368, 8850, 6356, 8341, 8917, 8474, 8346, 8348, 10970, 12380, 8543, 9120, 8992, 12386, 9059, 10026, 8810, 8939, 9082, 12401, 8947, 8373, 10997, 8439, 10874, 9084, 8766, 10943}"
Xdf1,{'18655'},"{5604, 5772, 357, 5679}","{5604, 5772, 357, 5679}"
Xdf2,{'4653'},{9053},"{7305, 8458, 9103, 12368, 10900, 8341, 10970, 8348, 9053, 9120, 8353, 6374, 8810, 8947, 9076, 10997, 9018, 9084, 10941, 10943}"
Xdf3,{'16294'},"{12386, 12389, 10886, 8829, 4265, 8458, 9053}","{12386, 8765, 8829, 12389, 10886, 4265, 10026, 8458, 5360, 8348, 9053}"
Xdf6,{'1940'},"{2950, 2246, 4297, 2956, 11533, 9103, 6097, 1493, 6294, 7447, 9175, 6364, 676, 7996, 5671, 295, 680, 1512, 361, 4456, 1518, 1201, 7989, 3447, 57, 6268}","{2950, 2246, 4297, 2956, 11533, 9103, 6097, 85, 6294, 7447, 1493, 9175, 6364, 676, 5671, 295, 680, 1512, 361, 4456, 1518, 6268, 1201, 12401, 7989, 8439, 57, 7996, 3447}"
Xdf7,{'18524'},"{8482, 8458, 8461, 9103, 8373, 9018, 12380, 8543}","{10949, 10886, 12360, 9084, 8458, 8461, 9103, 8976, 10900, 8341, 8344, 9115, 12380, 8543, 10849, 8482, 9059, 10026, 8947, 8373, 10997, 8439, 9018, 10876}"
Xdf8,{'4722'},"{8482, 8461, 9084, 9053}","{9084, 7305, 8461, 12368, 10900, 8341, 8917, 9053, 8353, 8482, 10849, 8417, 12387, 12389, 8810, 8947, 12345, 10874, 10876, 10941, 10943}"
Xdf9,{'14705'},"{6018, 3076, 12299, 5772, 6294, 7447, 3484, 11295, 5411, 676, 3495, 9127, 5671, 3502, 4142, 3633, 5041, 2228, 7996, 445, 1472, 10179, 324, 2246, 2123, 2256, 6993, 6097, 85, 9175, 4955, 12263, 361, 11628, 1133, 1518, 4719, 3440, 9331, 5237, 2687}","{6018, 3076, 12299, 5772, 9103, 6294, 7447, 3484, 11295, 5411, 676, 3495, 9127, 5671, 9000, 3502, 4142, 3633, 5041, 2228, 7996, 445, 1472, 10179, 324, 2246, 2123, 2256, 6993, 6097, 85, 9175, 4186, 4955, 12263, 2536, 361, 11628, 1133, 1518, 4719, 3440, 9331, 5237, 4726, 2687}"
Xdfa,{'1763'},"{12386, 8461, 9107, 8373, 10874, 10970, 9018, 10941, 10943}","{8765, 10949, 12360, 7305, 8461, 9103, 12368, 9107, 8917, 10970, 12383, 9120, 8353, 10849, 12386, 9059, 10026, 8947, 8373, 10874, 8439, 9018, 10941, 10943}"
Xdfb,{'6586'},"{6497, 2723, 4325, 6121, 1262, 591, 8283}","{1472, 12290, 3076, 5772, 3724, 591, 2256, 6993, 4312, 8283, 1850, 6497, 9122, 10403, 5411, 2723, 4325, 9127, 6183, 6121, 4142, 1262, 3440, 5041, 12401, 4595, 1718, 2106, 9916, 8765}"
Xdfc,{'550'},"{8482, 12386, 12389, 8458, 9107, 8885, 9018, 10941}","{8770, 10886, 12360, 8458, 8976, 12368, 9107, 8341, 8917, 10970, 8543, 8353, 8482, 10849, 12386, 9059, 12387, 12389, 10026, 8885, 12345, 9018, 10876, 10941}"
Xdfd,{'2671'},"{8417, 8939, 8461, 8559, 10865, 8885, 10943}","{10886, 8461, 9103, 10900, 8341, 8344, 8474, 8346, 8348, 8992, 9120, 8885, 8373, 12345, 9018, 8765, 10941, 10943, 8766, 10949, 10953, 8917, 10970, 12380, 9053, 8543, 10849, 12386, 9059, 8417, 12389, 8810, 8939, 8559, 10865, 9076, 10997, 9082, 10876}"
Xdff,{'17295'},"{10943, 8458, 9076, 9103}","{10949, 10886, 8458, 9103, 8976, 8341, 8348, 8992, 8417, 9059, 12387, 10026, 8810, 9076, 10997, 8439, 10874, 10876, 10943}"
Xe00,{'18353'},{8885},"{10886, 9084, 8458, 8461, 9103, 8976, 8850, 9107, 10900, 8344, 8474, 9115, 8348, 9120, 8482, 10026, 8885, 8373, 9018, 8379, 10941, 8765, 10943, 8766, 10949, 10953, 12368, 8917, 10970, 12380, 12383, 8543, 8417, 12386, 12387, 9059, 12389, 8810, 8939, 8559, 10865, 12401, 9076, 10997, 8439, 10874, 10876, 9082}"
Xe03,{'1765'},"{8458, 8939, 9103, 8559, 9053, 10943}","{8458, 9103, 8976, 10900, 8917, 9053, 8543, 12383, 10849, 8353, 12387, 12319, 10026, 8939, 8559, 8947, 12345, 10943}"
Xe04,{'17281'},"{8770, 9018, 10941}","{8992, 8353, 8770, 12387, 10941, 10026, 10997, 9018, 9115, 8348, 8765, 12383}"
Xe06,{'4335'},{9062},"{10861, 9062}"
Xe0a,{'1028'},"{7305, 8458, 9103, 12368, 10900, 8341, 8917, 8348, 8543, 12389, 6374, 10026, 8810, 8939, 12401, 8373, 9018, 9084, 8766, 10943}","{7305, 8458, 9103, 12368, 10900, 8341, 8917, 8348, 8543, 12389, 6374, 10026, 8810, 8939, 12401, 8373, 9018, 9084, 8766, 10943}"
Xe0d,{'6595'},"{12386, 12389, 4426, 9103, 9107, 10874, 12380, 9053}","{10886, 12360, 7305, 4426, 9103, 9107, 8341, 8348, 12380, 9053, 12386, 12389, 10026, 12401, 10997, 8439, 10874, 10943}"
Xe0f,{'9232'},"{8482, 12389, 10886, 8458, 8939, 9103, 12380, 6356, 9076, 8373, 10874, 12348, 9053}","{10949, 10886, 8458, 9103, 8976, 6356, 12380, 9053, 12319, 10849, 8482, 12387, 12389, 8939, 9076, 8373, 8439, 10874, 12348, 8765, 8766}"
Xe10,{'5596'},"{8417, 12389, 10941, 8939, 8461, 8885, 12348, 9053}","{10876, 10941, 7305, 8458, 8461, 9103, 12368, 10900, 8917, 8344, 8474, 9053, 8543, 8992, 8417, 9059, 12389, 8939, 12401, 8885, 12345, 9018, 8379, 12348, 8765, 10942, 9082}"
Xe11,{'17283'},"{8417, 12386, 10886, 9084, 8458, 8939, 8461, 10865, 8885, 9018, 10970, 8474, 12380, 10943}","{10949, 10886, 12360, 8458, 8461, 8850, 8474, 9115, 10970, 12380, 8353, 10849, 12386, 12387, 8417, 10026, 8939, 10865, 8885, 10997, 8439, 9018, 9084, 10943}"
Xe12,{'18363'},"{9120, 8002, 4709, 2246, 1894, 9103}","{4608, 9120, 8002, 2561, 4709, 2246, 1894, 395, 2991, 9103, 5041, 177, 8439, 8765}"
Xe13,{'17288'},"{9120, 8482, 12386, 10941, 9103, 8559, 10943, 9107, 9018, 10874, 8474, 9084, 9053, 8543}","{12360, 9103, 12368, 9107, 8917, 8474, 9053, 8543, 9120, 8353, 8482, 12383, 10849, 12386, 10026, 8559, 8947, 10874, 8439, 9018, 9084, 10941, 9082, 10943}"
Xe14,{'651'},"{9120, 8461, 9103, 8559, 8885, 9018, 8543}","{10949, 12360, 8461, 9103, 9107, 8341, 10970, 8543, 8992, 8353, 9120, 12383, 9059, 10026, 8559, 9076, 8885, 8439, 9018, 10876, 8765, 9082, 10943}"
Xe15,{'8432'},"{9059, 10953, 8461, 8559, 9103, 9018, 10943}","{10886, 10953, 8461, 9103, 10900, 8341, 8917, 10970, 8348, 9053, 12319, 8543, 8353, 9059, 8559, 12401, 8373, 12345, 9018, 10876, 8765, 9082, 10943}"
Xe16,{'5598'},"{12333, 717, 687, 9872, 6268, 4186, 1564, 957, 1695}","{2536, 12333, 717, 687, 9872, 1564, 8439, 4186, 6268, 957, 1695}"
Xe18,{'18303'},"{8417, 8770, 12386, 10886, 9084, 10953, 8939, 8559, 10865, 6419, 9107, 9076, 12380, 9053}","{8770, 10886, 10953, 6419, 10900, 9107, 8917, 12380, 9053, 12319, 8992, 8353, 8417, 12386, 9059, 10026, 8939, 8559, 10865, 9076, 12345, 9084}"
Xe19,{'650'},"{8417, 8770, 8482, 12386, 9103, 8559, 9107, 8341, 8885, 12380, 9053}","{8770, 9103, 8976, 9107, 10900, 8341, 8346, 12380, 9053, 12319, 8992, 8353, 8482, 8543, 10849, 12386, 8417, 12389, 8810, 8559, 12401, 8947, 8885, 10997, 8439, 12345}"
Xe1a,{'4691'},"{8770, 10886, 10865, 9107, 9084, 10941}","{8770, 8765, 10886, 12360, 7305, 12368, 9107, 8543, 10849, 8353, 9059, 10026, 8810, 10865, 8439, 9084, 10941, 10942}"
Xe1d,{'5612'},"{9120, 6183, 12333, 9103, 5809, 1811, 6294, 9175, 2136, 1852, 2942}","{9120, 6183, 2536, 12333, 9103, 5809, 12401, 1811, 6294, 9175, 2136, 8439, 1852, 8765, 2942}"
Xe1e,{'1290'},"{3200, 3076, 2246, 4365, 6097, 85, 3542, 7447, 10137, 6364, 9120, 291, 5671, 6184, 10983, 2921, 11756, 1518, 6268, 2687}","{3200, 3076, 2246, 4365, 6097, 85, 3542, 7447, 10137, 6364, 9120, 291, 5671, 6184, 10983, 2921, 11756, 1518, 12401, 6268, 2687}"
Xe1f,{'10714'},"{9090, 8770, 12389, 2569, 8458, 8939, 8461, 9103, 9107, 116, 10874, 9084}","{9090, 8770, 2569, 8458, 8461, 9103, 9107, 10900, 8348, 9053, 8992, 12386, 12389, 8939, 116, 8373, 8439, 10874, 9084}"
Xe21,{'18261'},"{9120, 12389, 10886, 8939, 9107, 8885, 10970, 9018, 9053, 10943}","{10949, 10886, 12360, 8850, 9107, 10900, 10970, 9053, 8992, 8353, 9120, 10849, 8417, 12387, 12389, 10026, 8810, 8939, 8885, 10874, 8439, 12345, 9018, 10943}"
Xe22,{'9785'},"{8888, 8441}","{8888, 8441}"
Xe26,{'11845'},"{4186, 1518}","{10179, 3076, 4874, 4186, 9916, 3876, 5671, 6184, 2092, 1518, 2418, 2228, 1718, 3769, 6268, 61}"
Xe29,{'6391'},"{393, 4365}","{8002, 802, 3203, 393, 4365, 532, 693, 1850}"
Xe2a,{'9449'},"{6410, 10874, 10970, 12380, 10943}","{8353, 7305, 10026, 6410, 10900, 6356, 10874, 10970, 9018, 12380, 8766, 10943}"
Xe2b,{'16324'},"{4675, 10983, 2667, 3405, 11055, 4144, 6294, 9175}","{4675, 10983, 2667, 3405, 11055, 4144, 6294, 9175, 3066, 8439, 8765}"
Xe2d,{'657'},"{10953, 8458, 8939}","{10876, 9059, 12389, 12360, 10953, 9084, 8939, 8810, 8458, 8947, 9076, 10997, 8341, 6356, 12380}"
Xe2e,{'9440'},"{12360, 8939, 9103, 9107, 6356, 10874, 10941, 10943}","{8765, 10886, 12360, 9103, 12368, 9107, 6356, 8341, 8346, 12386, 6374, 8810, 8939, 10997, 12345, 10874, 10941, 10943}"
Xe2f,{'18653'},"{9120, 1857, 5772}","{9120, 1857, 5772}"
Xe32,{'6560'},"{12360, 9107, 9103}","{8765, 10886, 12360, 8458, 9103, 9107, 10900, 8341, 10970, 8348, 8353, 12389, 6374, 8810, 8947, 10997, 10941}"
Xe34,{'2370'},"{2950, 2246, 4297, 4874, 9103, 6097, 3477, 6294, 7447, 3096, 9175, 9120, 5671, 680, 361, 3885, 4402, 3123, 3315, 7989, 2547}","{2950, 2246, 4297, 4874, 9103, 6097, 3477, 6294, 7447, 3096, 9175, 9120, 5671, 680, 361, 3885, 12401, 4402, 3123, 3315, 7989, 2547, 8439}"
Xe35,{'2837'},"{3200, 4365, 1518, 4720, 5041, 3315, 6364, 1021}","{3200, 802, 10983, 4365, 1518, 4720, 5041, 4144, 3315, 85, 6364, 1021}"
Xe36,{'7327'},"{9120, 12380, 9053}","{10941, 7305, 12368, 8341, 8346, 8348, 12380, 9053, 8543, 9120, 12386, 6374, 8810, 8939, 8559, 9076, 10997, 9018, 8765, 8766, 10943}"
Xe38,{'17371'},"{8939, 9103, 9076, 8885, 6356, 12380, 10941}","{7305, 9103, 12368, 6356, 8346, 12380, 8543, 8417, 8810, 8939, 9076, 8885, 12345, 10874, 10876, 10941, 8766}"
Xe3a,{'11067'},"{9084, 9053, 10943}","{8353, 12386, 5281, 6374, 8810, 12401, 9107, 10900, 9076, 8341, 9084, 9053, 10943}"
Xe3b,{'11068'},"{9120, 12386, 9076, 12380, 9053}","{9120, 5281, 12386, 6374, 8810, 12368, 9076, 8341, 10970, 12380, 9053, 8766}"
Xe3c,{'17708'},"{9120, 8458, 8939}","{9120, 5281, 7305, 8810, 8939, 8458, 12368, 8947, 8341, 8373, 10970}"
Xe3e,{'18723'},"{12389, 10886, 8543, 8458, 10970, 10943}","{10886, 12360, 7305, 8458, 8976, 10900, 10970, 8543, 8992, 10849, 8353, 12383, 12389, 8810, 8766, 10943}"
Xe3f,{'1412'},"{8482, 9103, 10865, 8341, 10943}","{8482, 12387, 8346, 6410, 9103, 10865, 8341, 8439, 8474, 12319, 10943}"
Xe42,{'16744'},"{585, 11485, 3989}","{585, 11485, 3989, 3773}"
Xe44,{'8478'},"{12348, 8461, 8559}","{9084, 8458, 8461, 8850, 9107, 10900, 12308, 8341, 8344, 8474, 8346, 8348, 9120, 8885, 10874, 8373, 12345, 9018, 8379, 12348, 8765, 10942, 10943, 8766, 8770, 10949, 10953, 6356, 12380, 9053, 12383, 8543, 10849, 8417, 12387, 12389, 8810, 8939, 8559, 10865, 12401, 10867, 9076, 10997, 8947, 9082, 10876}"
Xe45,{'18359'},"{4421, 4297, 591, 786, 7447, 9175, 4952, 8287, 9120, 11302, 6183, 3496, 3433, 7402, 8683, 361, 1518, 3440, 3633, 5041, 7989, 4726, 7996, 2237}","{4421, 4297, 591, 786, 7447, 9175, 4952, 8287, 9120, 11302, 6183, 3496, 3433, 7402, 8683, 361, 1518, 3440, 3633, 5041, 12401, 7989, 4726, 1850, 7996, 2237}"
Xe46,{'15857'},"{9120, 8461, 10865, 10943, 9107, 8885, 8373, 9084, 10941}","{8765, 8458, 8461, 9103, 9107, 10900, 12319, 8992, 9120, 12383, 12389, 10865, 12401, 8947, 8885, 8373, 10997, 8379, 9084, 10941, 10943}"
