Node,Mutants,Unique Tests,Tests
X607,{'43089'},"{18237, 22730, 18235, 18091}","{18237, 22730, 18235, 18091}"
X609,{'38927'},"{15643, 1428, 5637, 16807}","{15643, 1428, 5637, 16807}"
X60a,"{'9378', '9377'}",{2252},"{2182, 198, 2892, 2252, 1628}"
X60e,{'57613'},"{10263, 7352, 9081, 16028, 25357, 23294}","{10263, 7352, 9081, 16028, 25357, 23294}"
X611,{'534'},{4487},"{25573, 25565, 24110, 4487}"
X612,{'43495'},"{5218, 422, 7144, 1774, 3413, 6934, 9398, 5758}","{1, 31234, 2, 29958, 15628, 25489, 23317, 6934, 4123, 18204, 30237, 4766, 6815, 23200, 4770, 676, 422, 21416, 38953, 5801, 5929, 6315, 31152, 30769, 25521, 2483, 8500, 9398, 36665, 38458, 22461, 6847, 18241, 2114, 14019, 4676, 39493, 5703, 22730, 2892, 34004, 8661, 3413, 87, 472, 18395, 31451, 1628, 10975, 4706, 35683, 30820, 5218, 8546, 7144, 4329, 1774, 2930, 5875, 1012, 41845, 22647, 5758}"
X613,{'40459'},"{29904, 18002, 18150}","{29904, 18002, 18150}"
X614,{'17083'},"{18241, 35683, 17541, 22730, 17237, 36665, 18395, 22461}","{18241, 35683, 17541, 22730, 17237, 36665, 18395, 22461}"
X615,{'23324'},"{8608, 8513, 6179, 18757, 5605, 11019, 5717, 4310, 4407, 4601, 23803, 20317}","{8608, 8513, 6179, 18757, 5605, 11019, 5717, 4310, 4407, 4601, 23803, 20317}"
X617,{'5662'},"{13075, 12897, 13114, 22395}","{13075, 12897, 13114, 22395}"
X618,"{'17621', '17625', '17619'}","{4976, 35665, 1362, 4085, 1784, 287}","{5072, 35665, 1362, 4976, 4085, 1784, 287}"
X619,{'27418'},"{36154, 36427, 36284}","{36154, 36427, 36284}"
X61c,{'27730'},{38458},"{2337, 3554, 610, 25521, 8500, 4117, 9398, 2233, 38458}"
X61f,"{'51448', '51451'}","{34266, 14163, 11830}","{5248, 31992, 198, 14215, 29576, 24777, 2252, 19086, 35665, 14163, 34004, 26265, 34266, 414, 33955, 745, 28397, 29230, 17326, 4145, 34612, 11830, 566, 1784, 29433, 2494}"
X620,{'53154'},"{40322, 11075, 8549, 5847, 8152, 5597, 2638}","{40322, 11075, 8549, 5847, 8152, 5597, 2638}"
X622,"{'26700', '26698'}","{19392, 22339, 8679, 20970, 16842, 17517, 11572, 5240, 8316, 23294}","{19392, 22339, 8679, 20970, 16842, 17517, 11572, 5240, 8316, 23294}"
X623,{'2736'},"{36132, 36135, 34922, 34998, 40726, 34973}","{36132, 36135, 34922, 40726, 34998, 36409, 36603, 34973}"
X624,"{'22307', '24907', '24908', '22306', '22304', '24909', '24910', '22305'}","{23200, 23299, 23317, 17462, 17311}","{23200, 23299, 23317, 17462, 17311}"
X625,{'52031'},"{4037, 6406, 23238, 16842, 9420, 6350, 23294, 8152, 9882, 35867, 7388, 9374, 13727, 350, 10082, 2982, 17703, 20970, 23532, 10416, 18928, 11572, 9402, 10172, 894}","{4037, 6406, 23238, 16842, 9420, 6350, 23294, 8152, 9882, 35867, 7388, 9374, 13727, 350, 10082, 2982, 17703, 20970, 23532, 10416, 18928, 11572, 9402, 10172, 894}"
X627,{'45922'},"{25918, 17406}","{25918, 17406}"
X62a,{'27404'},"{36232, 36574}","{36368, 36438, 36232, 36410, 36574, 36143}"
X62b,{'2171'},"{16104, 21569, 18724}","{16104, 21569, 18724}"
X62c,{'31941'},"{36132, 4358, 36135, 3080, 6311, 14316, 11437, 6128, 40726, 406, 3926, 9462, 892, 6973}","{4358, 3080, 40726, 406, 3926, 36379, 36132, 36135, 6311, 14316, 11437, 6128, 9462, 36409, 36603, 892, 6973}"
X62d,{'24656'},"{29064, 29265, 29030, 17415}","{29064, 29265, 29030, 17415}"
X62e,{'6099'},"{34266, 29311}","{34266, 29042, 29311}"
X62f,{'32670'},{676},"{391, 676, 3655, 21416, 5945, 4766, 1774}"
X634,{'18471'},"{38080, 19780, 7037}","{38080, 19780, 7037}"
X635,"{'17', '31565', '31563'}",{29328},"{29328, 29265, 29028, 29364, 29482, 29311}"
X637,{'44491'},"{16842, 23532, 23294, 9882, 10172, 3485, 9374, 13727}","{16842, 23532, 23294, 9882, 10172, 3485, 9374, 13727}"
X63a,{'49523'},"{8004, 16842, 9626, 18928, 8316, 9722, 914, 13013, 9882, 10042, 6174, 13727}","{8004, 16842, 9626, 18928, 8316, 9722, 914, 13013, 9882, 10042, 6174, 13727}"
X63e,"{'59825', '32271', '32236'}",{26012},"{26012, 26087}"
X63f,{'47494'},"{25521, 3234, 6068, 9480, 5007}","{25521, 3234, 6068, 9480, 5007}"
X640,{'4088'},"{1, 31234, 2, 29958, 15628, 40726, 35867, 4123, 36132, 17703, 38953, 25645, 30769, 11572, 8500, 36665, 36409, 38458, 2114, 22339, 4676, 39493, 5703, 2892, 87, 1628, 4706, 8546, 30820, 2930, 41845, 22647, 5758, 40322, 25489, 39834, 9882, 9374, 13727, 23200, 4766, 4770, 6815, 676, 21416, 5801, 6315, 31152, 25521, 2483, 9402, 10172, 6847, 11713, 23238, 16842, 9420, 8661, 8152, 472, 31451, 2533, 7144, 7913, 20970, 4329, 23532, 18928, 5875, 1012, 36603, 23294}","{1, 31234, 2, 29958, 15628, 40726, 35867, 4123, 36132, 17703, 38953, 25645, 30769, 11572, 8500, 36665, 36409, 38458, 2114, 22339, 4676, 39493, 5703, 2892, 87, 1628, 4706, 8546, 30820, 2930, 41845, 22647, 5758, 40322, 25489, 39834, 9882, 9374, 13727, 23200, 4766, 4770, 6815, 676, 21416, 5801, 6315, 31152, 25521, 2483, 9402, 10172, 6847, 11713, 23238, 16842, 9420, 8661, 8152, 472, 31451, 2533, 7144, 7913, 20970, 4329, 23532, 18928, 5875, 1012, 36603, 23294}"
X641,{'8029'},"{22339, 23238, 16842, 9420, 8661, 87, 8152, 9882, 35867, 9374, 13727, 30820, 17703, 20970, 23532, 31152, 10416, 18928, 2483, 11572, 2930, 1012, 9402, 10172, 23294, 6847}","{22339, 23238, 16842, 15628, 9420, 8661, 87, 8152, 9882, 35867, 9374, 13727, 30820, 17703, 20970, 23532, 31152, 10416, 18928, 2483, 11572, 2930, 1012, 9402, 10172, 23294, 6847}"
X644,"{'24660', '27774'}","{16868, 16718}","{17794, 33955, 16868, 19086, 17359, 16718, 16721, 34004, 34612}"
X645,{'43793'},{17517},"{22339, 8314, 7015, 17517, 10416, 273, 7538, 9046, 9402, 23294}"
X646,"{'43155', '43153'}",{11828},"{35665, 11828, 11973, 14520, 32632, 13646}"
X648,{'52659'},"{11713, 6147, 22339, 6406, 23238, 16842, 9420, 6350, 23294, 2000, 9882, 35867, 9374, 13727, 10082, 2982, 17703, 7913, 20970, 1835, 23532, 25645, 18928, 11572, 5625, 9402, 10172, 894}","{11713, 6147, 22339, 6406, 23238, 16842, 9420, 6350, 23294, 2000, 9882, 35867, 9374, 13727, 10082, 2982, 17703, 7913, 20970, 1835, 23532, 25645, 18928, 11572, 5625, 9402, 10172, 894}"
X649,{'51155'},"{3104, 22339, 8004, 1829, 23238, 17703, 20970, 9420, 23532, 18928, 10416, 9882, 9402, 35867, 13727}","{3104, 22339, 8004, 1829, 23238, 17703, 20970, 9420, 23532, 18928, 10416, 9882, 9402, 35867, 13727}"
X64b,{'54831'},"{35922, 25943}","{35922, 25943}"
X64c,"{'47410', '46572', '46573', '47416'}","{29537, 29170, 29325, 29543}","{29537, 33955, 29543, 29706, 29325, 29550, 29842, 29170, 34612, 29814}"
X64d,"{'26680', '26677'}",{9046},"{19392, 8004, 7814, 23238, 9420, 25357, 9046, 8152, 9882, 35867, 6877, 13727, 3104, 17703, 20970, 23532, 10416, 18928, 11572}"
X64e,"{'35919', '37018', '36460'}","{863, 5151}","{863, 5151}"
X654,{'5680'},"{16154, 17517, 13766, 15655}","{8004, 23238, 15655, 13766, 2107, 7015, 25357, 17517, 18928, 10416, 16154, 9882, 35867}"
X657,{'5741'},"{16842, 35867, 15655}","{1, 14019, 15655, 4123, 16842, 15628, 34767, 2930, 2483, 1012, 472, 35867, 4446, 6815}"
X65b,{'8792'},"{9480, 3018, 20317, 16070}","{16070, 9480, 3018, 941, 3919, 5170, 5302, 20317}"
X65c,{'20972'},"{31208, 35614}","{31208, 35614}"
X65d,{'55007'},"{7417, 11387, 23911}","{7417, 11387, 23911}"
X65e,{'47822'},"{25521, 8978, 970}","{25521, 8978, 970}"
X65f,{'12200'},"{14163, 11923, 2803, 5802, 14539, 1342}","{14163, 11923, 2803, 5802, 14539, 1342}"
X664,{'59237'},"{11608, 8397, 7558, 13727}","{11608, 8397, 7558, 13727}"
X666,{'30105'},{17933},{17933}
X667,{'35407'},{16918},{16918}
X66d,{'18898'},{25368},"{25368, 10082, 4214}"
X670,{'43088'},"{18600, 18237, 18421}","{18600, 18237, 18421}"
X671,"{'46567', '45847', '46564', '27543', '47622'}",{29120},"{29120, 29393, 33955, 34612, 29230}"
X672,"{'43707', '43147', '43706', '44254', '44251', '43148'}",{14468},"{35665, 14468, 14517, 13530, 13644, 13791}"
X673,{'14092'},"{18928, 23532}","{22339, 23238, 10886, 16842, 9359, 9046, 8152, 11290, 9882, 35867, 9406, 9374, 13727, 7393, 23532, 18928, 23294}"
X676,{'55050'},"{23238, 20970, 18928, 11671, 13727}","{8004, 23238, 7814, 3145, 20970, 9420, 18928, 10416, 11671, 2975, 13727}"
X67a,"{'29108', '5051', '29812', '29806', '14395', '49967', '42217', '49966'}",{34266},"{33955, 27427, 29286, 29576, 29032, 29230, 26574, 29042, 28947, 34004, 34612, 28850, 29433, 34266, 28925}"
X67b,{'53155'},"{15584, 23911, 34826, 24048, 23538, 24917, 5847, 3928, 23679}","{15584, 23911, 34826, 24048, 23538, 24917, 5847, 3928, 23679}"
X67c,"{'49024', '8065', '26164', '8834', '8837', '24776', '24774', '24773', '8838'}","{22730, 35683}","{18241, 22730, 25489, 17622, 17499, 18395, 18204, 35683, 18595, 17059, 17063, 18034, 17845, 18358, 36665, 22461}"
X67e,{'1479'},"{15585, 22647, 9384, 1917, 10894}","{15585, 22647, 9384, 1917, 10894}"
X67f,{'35810'},"{6720, 11075, 8549, 7015, 16842, 9420, 5980, 9374}","{6720, 11075, 8549, 7015, 16842, 9420, 5980, 9374}"
X682,{'53872'},"{29518, 29628, 29716, 29220}","{29518, 29628, 29716, 29220}"
X683,{'34295'},"{7707, 15166, 7463}","{7707, 15166, 7463}"
X684,{'55001'},"{8994, 11720, 23532, 25357, 11572, 8316, 6493, 13727}","{8994, 11720, 23532, 25357, 11572, 8316, 6493, 13727}"
X685,{'12554'},"{18928, 9882, 9402, 17517}","{22339, 23238, 9420, 25357, 8152, 9882, 3483, 35867, 13727, 7913, 17517, 5294, 18928, 2357, 9402, 23294}"
X689,{'41999'},"{4321, 38333, 34423}","{4321, 38333, 34423}"
X68b,"{'26416', '31553'}","{36665, 17995, 23649, 18109}","{36665, 17995, 23649, 18109}"
X68c,{'42359'},"{11713, 2, 2114, 22339, 39493, 29958, 23238, 5703, 1274, 9420, 2892, 23294, 38458, 8661, 6934, 8152, 9374, 13727, 4706, 5801, 4329, 6315, 20970, 25645, 31152, 30769, 5875, 41845, 9402, 5758, 6847}","{11713, 2, 2114, 22339, 39493, 29958, 23238, 5703, 1274, 9420, 2892, 23294, 38458, 8661, 6934, 8152, 9374, 13727, 4706, 5801, 4329, 6315, 20970, 25645, 31152, 30769, 5875, 41845, 9402, 5758, 6847}"
X68d,{'51998'},"{25093, 25142}","{25093, 25142}"
X68e,"{'28761', '8342', '28759', '806', '805', '12625'}","{16994, 33955, 29576, 29230, 17326, 19086, 16944, 34004, 34612, 29433, 34266}","{16994, 33955, 29576, 29230, 17326, 19086, 16944, 34004, 34612, 29433, 34266}"
X68f,{'53634'},"{15024, 10019, 14821, 38838, 11816, 15033, 15626}","{15024, 10019, 14821, 38838, 11816, 15033, 15626}"
X690,{'40254'},"{35665, 570, 333}","{35665, 570, 333}"
X692,{'6316'},"{11713, 25645}","{11713, 10082, 7913, 16842, 25645, 2638, 18928, 2802, 5847, 2618, 35867, 10172}"
X696,{'49683'},"{19338, 41235, 388, 2677}","{19338, 41235, 388, 2677}"
X69a,{'28886'},"{31234, 2, 29958, 6934, 4766, 676, 38953, 5801, 6315, 38458, 11713, 4676, 39493, 5703, 2892, 34767, 4706, 7144, 7913, 4329, 2930, 5875, 41845, 36603, 5758}","{1, 31234, 2, 29958, 15628, 25489, 6934, 4123, 4766, 6815, 676, 38953, 5801, 6315, 2483, 38458, 10172, 11713, 4676, 39493, 5703, 2892, 34767, 472, 4446, 4706, 7144, 7913, 4329, 2930, 5875, 1012, 41845, 36603, 5758}"
X69b,{'9886'},{16944},"{16944, 29721}"
X69d,{'23891'},"{29030, 17323, 25804, 16716, 16718, 26131}","{26131, 29030, 16716, 29721, 17323, 25804, 16718}"
X69f,{'35028'},"{8240, 29180, 25948, 7671}","{8240, 7671, 29180, 20618, 25948}"
X6a0,{'58527'},"{21068, 3536, 2739, 8150, 5721}","{2992, 3536, 2739, 8150, 9398, 5721, 21068}"
X6a1,{'29493'},"{487, 4169, 5436, 839, 30735}","{487, 4169, 5436, 839, 30735}"
X6a2,"{'48188', '2850', '48186', '43757', '2247', '48191', '31172', '30444', '48189', '48187', '19321', '33884', '16942', '39773', '41004', '48190', '48192', '44006', '2926', '41146', '34924', '48193'}","{1296, 35665, 14517, 2102, 13530, 332}","{1296, 35665, 14517, 2102, 13530, 332}"
X6a3,{'30486'},"{5218, 7144, 3413, 9398, 6934, 10459, 5758}","{31234, 2, 29958, 6934, 3099, 30237, 4766, 4770, 676, 21416, 38953, 5801, 6315, 25521, 8500, 9398, 38458, 4676, 39493, 5703, 2892, 3413, 10459, 1628, 9821, 4706, 5218, 8546, 7144, 4329, 5875, 41845, 3831, 5758}"
X6a6,{'26981'},"{12956, 12237, 14215}","{14215, 12956, 12237, 13934, 9661}"
X6a7,{'59553'},"{8440, 7283, 9932}","{8440, 7283, 9932}"
X6a8,"{'4730', '26339', '23765', '26341', '18666', '26345', '26343', '26346', '26344', '18667', '11592', '19040', '26342', '26340', '11582', '25852', '22686', '21935', '21933', '23766', '11591', '23767', '15399'}","{14520, 35665, 11973, 13646}","{35665, 11973, 14520, 16796, 16445, 13646}"
X6a9,{'15190'},"{4612, 15655, 38953, 5676, 1774, 4143, 18928, 25521, 4659, 41845, 41271, 1370}","{4612, 15655, 38953, 5676, 1774, 4143, 18928, 25521, 4659, 41845, 41271, 1370}"
X6aa,{'42051'},"{8546, 29958, 3655, 25521, 8500, 38458}","{31234, 4676, 29958, 3655, 2182, 30237, 4766, 8546, 676, 21416, 5801, 1774, 25521, 5875, 8500, 38458}"
X6ac,{'42606'},"{29088, 29249}","{29088, 29249}"
X6ad,{'15301'},"{15585, 18114, 26050, 3589, 21429, 2392, 6009, 25855}","{15585, 18114, 26050, 3589, 2981, 7528, 2068, 21429, 2392, 6009, 25855}"
X6ae,"{'20158', '42587', '39253'}","{1, 15628, 25489, 39834, 4123, 18204, 6815, 23200, 26021, 5929, 31152, 30769, 2483, 36665, 22461, 6847, 18241, 2114, 14019, 22730, 8661, 87, 472, 18395, 31451, 10975, 35683, 30820, 2533, 2930, 1012, 22647}","{1, 15628, 25489, 39834, 4123, 18204, 6815, 23200, 26021, 5929, 31152, 30769, 2483, 36665, 22461, 6847, 18241, 2114, 14019, 22730, 8661, 87, 472, 18395, 31451, 10975, 35683, 30820, 2533, 2930, 1012, 22647}"
X6af,{'26414'},"{29904, 18144, 17917, 26055}","{29904, 18144, 17917, 26055}"
X6b0,{'11252'},"{22730, 35683, 22461}","{18241, 18050, 35683, 17063, 22730, 17264, 18395, 22461, 18527}"
X6b1,"{'8298', '8297', '1333', '6141', '1933', '1334', '55707'}",{18105},"{18105, 21375}"
X6b3,{'53067'},"{8004, 8549, 23238, 9897, 17517, 25357, 8397, 18928, 7928, 11765, 8152, 2557}","{8004, 8549, 23238, 9897, 17517, 25357, 8397, 18928, 7928, 11765, 8152, 2557}"
X6b4,{'54043'},"{36424, 36133}","{36424, 36379, 36133, 36278}"
X6b5,{'13332'},{19137},{19137}
X6b7,{'58953'},"{12192, 22339, 14563, 23238, 11279, 18928, 9781, 11290, 35867, 13727}","{12192, 22339, 14563, 23238, 11279, 18928, 9781, 11290, 35867, 13727}"
X6b8,{'47868'},{7427},{7427}
X6ba,{'50904'},"{6406, 9402, 23532, 6350, 18928, 9882, 7388}","{6720, 22339, 4037, 6406, 23238, 16842, 9420, 6350, 23294, 8152, 9882, 35867, 7388, 9374, 13727, 10082, 2982, 17703, 20970, 23532, 10416, 18928, 11572, 9402, 10172, 894}"
X6bb,{'35479'},"{5847, 35867, 7913, 3483, 2638}","{5847, 35867, 7913, 3483, 2638}"
X6bc,{'15305'},"{14019, 26021, 2930, 1012, 21429, 4123}","{1, 2114, 14019, 15628, 8661, 87, 472, 4123, 31451, 6815, 30820, 26021, 31152, 30769, 2930, 2483, 1012, 21429, 6847}"
X6bd,{'6481'},"{34484, 40726}","{36409, 34484, 40726}"
X6bf,{'49776'},"{5256, 5082, 1147}","{5256, 5082, 1147}"
X6c2,"{'35949', '46737'}","{2392, 25489}","{25489, 7992, 21429, 6167, 2392, 3485}"
X6c3,"{'1963', '1964'}","{18008, 36665}","{18050, 25489, 18034, 17845, 18358, 18008, 36665, 18204}"
X6c5,"{'7855', '7856', '12308', '13533', '26195', '26193', '42209', '48080', '13526', '26194', '53886', '48109', '52535', '7854', '40226', '4438', '28765', '4440', '53137', '23362', '48108', '13536', '52536', '47423', '56928', '26196', '23091', '23360', '51361', '13525', '52537', '53629', '7857', '52528', '53674', '47664', '53673', '5579', '53935', '13535', '52937', '52531', '46222', '28767', '48845', '4439', '13534'}","{29628, 34004, 29332, 29371}","{29332, 34004, 29721, 29371, 29628}"
X6c6,{'58830'},"{950, 7735, 9291, 10860, 9789, 14991}","{950, 7735, 9291, 10860, 9789, 14991}"
X6c8,{'57998'},{36135},"{34913, 36132, 36135, 34922, 35474, 34963, 40726, 36379, 36409, 36603, 34936}"
X6c9,{'43487'},"{7376, 9046, 17703, 8152, 7628}","{7376, 9046, 17703, 8152, 7628}"
X6cb,{'40183'},"{8546, 21416, 6472, 5391, 4151, 3289, 7069, 5566}","{8546, 21416, 6472, 5391, 4151, 3289, 7069, 5566}"
X6cc,{'55623'},"{19772, 22037}","{19772, 22037}"
X6d0,"{'12749', '12748'}",{9882},"{22339, 8314, 17703, 7913, 20970, 9420, 273, 9882}"
X6d2,"{'26380', '32945'}","{9602, 29958, 4454, 9449, 6218, 18828, 5421, 2621}","{9602, 29958, 4454, 9449, 6218, 18828, 5421, 2621}"
X6d3,{'51234'},"{34882, 4365, 3711}","{34882, 4365, 3711}"
X6d4,{'18553'},"{36160, 36770, 36327}","{36160, 36770, 36327}"
X6d6,{'3701'},"{23238, 16842, 9420, 40726, 6167, 6934, 8152, 9882, 35867, 9374, 13727, 17703, 7144, 20970, 5758, 23532, 10416, 18928, 11572, 9402, 10172, 23294}","{31234, 2, 29958, 25489, 40726, 6934, 6167, 9882, 35867, 9374, 13727, 4766, 4770, 676, 17703, 38953, 5801, 5758, 6315, 10416, 25521, 11572, 36409, 9402, 38458, 10172, 4676, 39493, 23238, 5703, 16842, 9420, 2892, 8152, 1628, 4706, 8546, 7144, 4329, 20970, 23532, 18928, 5875, 41845, 36603, 23294}"
X6d7,{'7835'},"{11713, 7144, 23532, 2930, 1012, 6934, 9882, 4123, 5758}","{1, 31234, 2, 29958, 15628, 40726, 6934, 35867, 18204, 4123, 36132, 17703, 38953, 30769, 11572, 8500, 36665, 36409, 38458, 22339, 4676, 39493, 5703, 2892, 87, 1628, 4706, 8546, 30820, 2930, 41845, 5758, 25489, 9882, 9374, 13727, 4766, 6815, 4770, 676, 21416, 5801, 6315, 31152, 25521, 2483, 9402, 10172, 6847, 11713, 23238, 16842, 9420, 8661, 8152, 472, 7144, 7913, 20970, 4329, 23532, 18928, 5875, 1012, 36603, 23294}"
X6d8,"{'54950', '28951', '28952'}","{13075, 22339, 14563}","{13075, 22339, 14563}"
X6d9,{'8175'},{22043},"{31234, 2, 4676, 39493, 29958, 5703, 3831, 2892, 21071, 22043, 3099, 30237, 4766, 1628, 9821, 4770, 4706, 676, 8546, 21416, 38953, 5801, 6315, 4329, 25521, 5875, 8500, 41845, 19959, 38458, 2366}"
X6da,{'35980'},"{29057, 29349, 29576, 29433, 34266}","{29057, 29349, 29576, 29433, 34266}"
X6db,{'5744'},"{4929, 1, 14019, 7131, 25102, 5918, 2930, 2387, 472, 35867, 3485, 4446, 6815}","{4929, 1, 14019, 7131, 25102, 5918, 2930, 2387, 472, 35867, 3485, 4446, 6815}"
X6e0,"{'48412', '48424'}",{2392},"{21429, 710, 5446, 2392, 1467, 3485}"
X6e1,{'32151'},"{10536, 1354, 3739, 3844}","{14019, 3844, 10536, 1354, 15628, 1493, 11354, 3739}"
X6e2,"{'974', '26281'}",{8506},{8506}
X6e3,{'31066'},{40515},"{29360, 29267, 40515, 29827}"
X6e4,{'7328'},{34266},"{31234, 4676, 29958, 3655, 29576, 21068, 21071, 34266, 1820, 8546, 676, 21416, 5801, 1774, 29042, 5875, 9398, 29433}"
X6e5,{'44730'},"{2483, 324, 30820, 2087, 25102, 34767}","{2483, 324, 30820, 2087, 25102, 34767}"
X6e6,{'47379'},"{2979, 37670, 7528, 1197, 32815, 176, 1493, 28569}","{2979, 37670, 7528, 1197, 32815, 176, 1493, 28569}"
X6e8,{'19141'},"{31681, 29102}","{31681, 29102}"
X6e9,{'20170'},"{11713, 22339, 6406, 23238, 16842, 9420, 6350, 2638, 23294, 5847, 8152, 9882, 35867, 9374, 13727, 10082, 2982, 17703, 7913, 20970, 23532, 18928, 1073, 11572, 9402, 10172, 894}","{11713, 22339, 6406, 23238, 16842, 9420, 6350, 2638, 23294, 5847, 8152, 9882, 35867, 9374, 13727, 10082, 2982, 17703, 7913, 20970, 23532, 18928, 1073, 11572, 9402, 10172, 894}"
X6ea,{'14091'},{17517},"{7393, 11207, 16842, 8812, 17517, 23294, 9359, 7697, 8152, 7545, 9406, 9374}"
X6ec,{'37829'},"{25489, 18148}","{25489, 18034, 18204, 18148}"
X6ed,"{'24664', '28228'}","{23298, 7529, 6060, 38797, 17070, 6167}","{23298, 23525, 7529, 6060, 38797, 17070, 35728, 6167}"
X6ef,{'54971'},"{10053, 19173, 11077, 10057, 9147, 8876, 8111}","{10053, 19173, 11077, 10057, 9147, 8876, 8111}"
X6f1,{'55464'},{23008},{23008}
X6f2,"{'15944', '15943', '15940', '15942', '15941', '15162'}","{29273, 28921, 28895}","{29273, 28921, 28895}"
X6f7,"{'35247', '2081', '35246', '35249', '35245', '35248', '35244'}","{3377, 7992, 1656, 31451, 4763, 10975}","{3377, 7992, 1656, 31451, 4763, 10975}"
X6f8,{'40440'},"{30414, 30862}","{30414, 30862}"
X6fb,{'7669'},"{2337, 3554, 610, 29958, 38953, 5129, 1039, 25521, 8500, 3413, 9398, 4117, 1468, 3421}","{2337, 3554, 610, 29958, 38953, 5129, 1039, 25521, 8500, 3413, 9398, 4117, 1468, 3421}"
X6fc,{'30573'},"{17517, 15655}","{8004, 23238, 15655, 17517, 18928, 11765, 9882, 7928, 9402, 35867}"
X6fd,{'36023'},"{9378, 23578, 23154, 22751}","{9378, 23578, 23154, 22751}"
X6fe,{'15683'},"{9384, 15585, 6916, 22647}","{9384, 15585, 6916, 22647}"
X6ff,{'40458'},"{18534, 22390}","{18534, 18051, 22390, 18215}"
X702,{'39515'},{34767},"{6695, 5752, 34767, 30769, 5363, 87, 472, 2175}"
X705,{'52823'},"{2337, 3554, 2691, 1702, 21416, 749, 4624, 25521, 8500, 4117, 9398, 1302, 6969}","{2337, 3554, 2691, 1702, 21416, 749, 4624, 25521, 8500, 4117, 9398, 1302, 6969}"
X707,{'26419'},"{24000, 23649, 22263, 36665, 17964}","{24000, 23649, 22263, 36665, 17964}"
X708,"{'27356', '26454'}","{1968, 31491, 1388, 41005}","{1968, 31491, 1388, 41005, 31102}"
X709,{'6862'},"{36289, 36229, 40726, 36376, 36603}","{36289, 36229, 40726, 36376, 36603, 36190}"
X70a,{'3707'},{1774},"{1, 31234, 2, 29958, 15628, 40726, 6934, 35867, 4123, 17703, 38953, 30769, 11572, 36409, 38458, 2114, 22339, 4676, 39493, 5703, 2892, 87, 1628, 4706, 8546, 30820, 2930, 41845, 5758, 25489, 9882, 9374, 13727, 4766, 6815, 4770, 676, 422, 5801, 6315, 31152, 25521, 2483, 9402, 10172, 6847, 11713, 23238, 16842, 9420, 34767, 8661, 8152, 472, 7144, 7913, 20970, 4329, 23532, 1774, 18928, 5875, 1012, 36603, 23294}"
X70c,{'19994'},"{2, 29958, 5703, 2182, 2892, 1628, 4766, 4706, 8546, 676, 4329, 38953, 5801, 6315, 5875, 38458}","{2, 29958, 5703, 2182, 2892, 1628, 4766, 4706, 8546, 676, 4329, 38953, 5801, 6315, 5875, 38458}"
X70d,{'3333'},"{36168, 36355}","{36168, 36355}"
X70e,{'3332'},"{36288, 36115, 36132, 36229, 36390, 40726, 36603}","{36288, 36115, 36132, 36229, 36390, 40726, 36603}"
X70f,"{'6487', '6486'}","{34478, 36135}","{13984, 36132, 36135, 16842, 34478, 13169, 2257, 2065, 40726, 8438, 36379, 36409, 36603, 13885}"
X710,{'18235'},"{676, 3461, 1606, 3655, 21416, 3018, 941, 1774, 5711, 6449, 4766}","{676, 3461, 1606, 3655, 21416, 3018, 941, 1774, 5711, 6449, 4766}"
X711,"{'41279', '41278'}","{10082, 7913, 16842, 5294, 3483, 2171}","{10082, 3483, 4679, 7913, 16842, 2171, 5294}"
X714,{'10310'},"{11713, 26021, 5929, 23532, 18928, 25521, 4117, 9882}","{1, 40322, 15628, 4117, 40726, 39834, 35867, 9882, 4123, 9374, 13727, 23200, 6815, 36132, 26021, 17703, 21416, 5929, 25645, 31152, 30769, 25521, 2483, 11572, 8500, 36665, 9402, 36409, 10172, 6847, 11713, 2114, 22339, 23238, 16842, 9420, 34767, 87, 8152, 472, 31451, 30820, 2533, 7913, 20970, 23532, 18928, 2930, 1012, 22647, 36603, 23294}"
X716,{'56436'},"{1, 2114, 14019, 15628, 34767, 8661, 87, 472, 4123, 6815, 40287, 30820, 5929, 31152, 30769, 2930, 2483, 1012, 38969, 6847}","{1, 2114, 14019, 15628, 34767, 8661, 87, 472, 4123, 6815, 40287, 30820, 5929, 31152, 30769, 2930, 2483, 1012, 38969, 6847}"
X718,"{'31945', '30625', '31943', '31948'}","{5569, 36132, 36135, 14316, 11437, 40726, 9462, 36379, 36409, 3926, 36603}","{5569, 36132, 36135, 14316, 11437, 40726, 9462, 36379, 36409, 3926, 36603}"
X71b,{'40279'},{422},"{1, 40322, 2, 15628, 6934, 39834, 35867, 9882, 4123, 9374, 13727, 23200, 4766, 4770, 6815, 26021, 422, 17703, 38953, 5758, 5929, 6315, 25645, 31152, 30769, 25521, 2483, 11572, 8500, 9402, 38458, 10172, 6847, 11713, 2114, 22339, 39493, 23238, 5703, 16842, 9420, 2892, 34767, 8661, 87, 8152, 472, 31451, 1628, 4706, 30820, 2533, 7144, 7913, 20970, 4329, 23532, 18928, 2930, 1012, 41845, 22647, 23294}"
X71c,{'36446'},"{18225, 18377}","{18225, 18377}"
X71d,"{'18337', '19330', '4072', '18339', '38750'}","{17845, 23918}","{17845, 23918}"
X71e,{'54829'},"{12897, 13114, 13075, 35892}","{12897, 13114, 13075, 35892}"
X71f,{'5688'},"{36292, 36420, 36285, 36574}","{36292, 36420, 36285, 36574}"
X720,{'59550'},"{20183, 23839}","{20183, 23839}"
